1.000000000000000000e+01,1.132000000000000028e+01
1.400000000000000000e+01,1.823809523809523725e+01
2.100000000000000000e+01,3.137462235649546827e+01
3.100000000000000000e+01,4.696809986130374170e+01
4.600000000000000000e+01,8.162003780718336543e+01
6.800000000000000000e+01,1.398803344867358760e+02
1.000000000000000000e+02,2.142782666666666671e+02
1.460000000000000000e+02,3.579730405954838375e+02
2.150000000000000000e+02,6.486628217054263814e+02
3.160000000000000000e+02,1.060416223628692023e+03
4.640000000000000000e+02,2.016097715517241340e+03
6.810000000000000000e+02,3.494916495349975321e+03
1.000000000000000000e+03,6.359100193333333664e+03
