1.000000000000000000e+01,1.194666666666666721e+01
1.400000000000000000e+01,1.823809523809523725e+01
2.100000000000000000e+01,3.066767371601208581e+01
3.100000000000000000e+01,5.261442441054091290e+01
4.600000000000000000e+01,8.543730308758664194e+01
6.800000000000000000e+01,1.330893886966551349e+02
1.000000000000000000e+02,2.456187999999999931e+02
1.460000000000000000e+02,3.845894789516482319e+02
2.150000000000000000e+02,6.362645581395348700e+02
3.160000000000000000e+02,1.232295147679324828e+03
4.640000000000000000e+02,1.998207284482758723e+03
6.810000000000000000e+02,3.939006226138032162e+03
1.000000000000000000e+03,8.590724106666666557e+03
