3.160000000000000000e+02,3.161037999999999784e+02
3.420000000000000000e+02,3.432219999999999800e+02
3.710000000000000000e+02,3.725756000000000085e+02
4.010000000000000000e+02,4.025493000000000166e+02
4.350000000000000000e+02,4.345396999999999821e+02
4.710000000000000000e+02,4.708430999999999926e+02
5.100000000000000000e+02,5.111064000000000078e+02
5.530000000000000000e+02,5.561155999999999722e+02
5.990000000000000000e+02,6.047010000000000218e+02
6.490000000000000000e+02,6.557871000000000095e+02
7.020000000000000000e+02,7.092721999999999980e+02
7.610000000000000000e+02,7.679660000000000082e+02
8.240000000000000000e+02,8.314713000000000420e+02
8.930000000000000000e+02,8.982024000000000115e+02
9.670000000000000000e+02,9.697290000000000418e+02
1.048000000000000000e+03,1.052690800000000081e+03
1.135000000000000000e+03,1.142970000000000027e+03
1.229000000000000000e+03,1.239043499999999995e+03
1.331000000000000000e+03,1.339373499999999922e+03
1.442000000000000000e+03,1.443562599999999975e+03
1.562000000000000000e+03,1.561916999999999916e+03
1.692000000000000000e+03,1.680408300000000054e+03
1.833000000000000000e+03,1.816087199999999939e+03
1.985000000000000000e+03,1.966073699999999917e+03
2.151000000000000000e+03,2.130492699999999786e+03
2.329000000000000000e+03,2.316284500000000207e+03
2.523000000000000000e+03,2.512354200000000219e+03
2.733000000000000000e+03,2.729947599999999966e+03
2.960000000000000000e+03,2.952531800000000203e+03
3.207000000000000000e+03,3.207206200000000081e+03
3.473000000000000000e+03,3.477326700000000073e+03
3.762000000000000000e+03,3.763596100000000206e+03
4.075000000000000000e+03,4.078689800000000105e+03
4.414000000000000000e+03,4.416117100000000391e+03
4.781000000000000000e+03,4.767308399999999892e+03
5.179000000000000000e+03,5.148090199999999641e+03
5.610000000000000000e+03,5.574003700000000208e+03
6.076000000000000000e+03,6.064541599999999562e+03
6.582000000000000000e+03,6.565177200000000084e+03
7.129000000000000000e+03,7.131777000000000044e+03
7.722000000000000000e+03,7.752859900000000380e+03
8.364000000000000000e+03,8.393055200000000696e+03
9.060000000000000000e+03,9.094846299999999246e+03
9.813000000000000000e+03,9.876463799999999537e+03
1.062900000000000000e+04,1.071797799999999916e+04
1.151300000000000000e+04,1.163233829999999944e+04
1.247100000000000000e+04,1.257985080000000016e+04
1.350800000000000000e+04,1.367375829999999951e+04
1.463200000000000000e+04,1.483202030000000013e+04
1.584800000000000000e+04,1.602046290000000045e+04
