1.000000000000000000e+02,3.114126666666666665e+02
1.230000000000000000e+02,4.637897241561646524e+02
1.510000000000000000e+02,6.927635810771299703e+02
1.870000000000000000e+02,1.013141991077896819e+03
2.310000000000000000e+02,1.586268831168831184e+03
2.840000000000000000e+02,2.486565234741784025e+03
3.510000000000000000e+02,4.182182393162393055e+03
4.320000000000000000e+02,6.513654938271604806e+03
5.330000000000000000e+02,1.023550256410256407e+04
6.570000000000000000e+02,1.695220709284627083e+04
8.110000000000000000e+02,2.657827241265926932e+04
1.000000000000000000e+03,4.095932443333333504e+04
