1.000000000000000000e+01,1.132000000000000028e+01
1.400000000000000000e+01,1.823809523809523725e+01
2.100000000000000000e+01,3.137462235649546827e+01
3.100000000000000000e+01,4.696809986130374170e+01
4.600000000000000000e+01,8.162003780718336543e+01
6.800000000000000000e+01,1.473737024221453282e+02
1.000000000000000000e+02,2.136557333333333304e+02
1.460000000000000000e+02,3.784675048476887582e+02
2.150000000000000000e+02,6.317680930232558012e+02
3.160000000000000000e+02,1.165548924050632877e+03
4.640000000000000000e+02,1.860630186781609154e+03
6.810000000000000000e+02,3.575465628976994594e+03
1.000000000000000000e+03,6.051410726666666960e+03
