1.000000000000000000e+02,1.898089999999999975e+02
1.270000000000000000e+02,2.434592000000000098e+02
1.630000000000000000e+02,3.169574000000000069e+02
2.090000000000000000e+02,4.030025999999999726e+02
2.680000000000000000e+02,5.242731999999999744e+02
3.430000000000000000e+02,6.787372000000000298e+02
4.390000000000000000e+02,8.767967999999999620e+02
5.620000000000000000e+02,1.125074000000000069e+03
7.190000000000000000e+02,1.443951600000000099e+03
9.210000000000000000e+02,1.849440200000000004e+03
1.178000000000000000e+03,2.394061200000000099e+03
1.508000000000000000e+03,3.100741799999999785e+03
1.930000000000000000e+03,3.980615400000000136e+03
2.470000000000000000e+03,5.085617199999999684e+03
3.162000000000000000e+03,6.580720800000000054e+03
