1.000000000000000000e+02,2.174334000000000060e+02
1.270000000000000000e+02,2.793836000000000013e+02
1.630000000000000000e+02,3.648915999999999826e+02
2.090000000000000000e+02,4.704905999999999722e+02
2.680000000000000000e+02,6.082391999999999825e+02
3.430000000000000000e+02,7.953218000000000529e+02
4.390000000000000000e+02,1.026936599999999999e+03
5.620000000000000000e+02,1.325928599999999960e+03
7.190000000000000000e+02,1.713771400000000085e+03
9.210000000000000000e+02,2.148819800000000214e+03
1.178000000000000000e+03,2.811628600000000006e+03
1.508000000000000000e+03,3.647915399999999863e+03
1.930000000000000000e+03,4.719113400000000183e+03
2.470000000000000000e+03,5.899773799999999937e+03
3.162000000000000000e+03,7.638804199999999582e+03
