1.000000000000000000e+01,1.335999999999999943e+01
1.400000000000000000e+01,1.669387755102040671e+01
2.100000000000000000e+01,2.803323262839879249e+01
3.100000000000000000e+01,5.169348127600554932e+01
4.600000000000000000e+01,8.370195337114051881e+01
6.800000000000000000e+01,1.526539792387543173e+02
1.000000000000000000e+02,2.386524000000000001e+02
1.460000000000000000e+02,4.545329330080690511e+02
2.150000000000000000e+02,8.606502325581395780e+02
3.160000000000000000e+02,1.619034894514767984e+03
4.640000000000000000e+02,3.594657672413793080e+03
6.810000000000000000e+02,8.227150846793931123e+03
1.000000000000000000e+03,1.995148830666666618e+04
