1.000000000000000000e+02,2.539660000000000082e+02
1.230000000000000000e+02,3.694374724596809756e+02
1.510000000000000000e+02,4.981392316238816420e+02
1.870000000000000000e+02,7.736503221870591460e+02
2.310000000000000000e+02,9.648689466089466578e+02
2.840000000000000000e+02,1.379307488262910738e+03
3.510000000000000000e+02,1.997872573599240241e+03
4.320000000000000000e+02,3.328400462962963047e+03
5.330000000000000000e+02,4.898433070669168046e+03
6.570000000000000000e+02,7.545798883815322370e+03
8.110000000000000000e+02,1.244172484175914542e+04
1.000000000000000000e+03,1.941225095333333229e+04
