LAMMPS polymer data

100 atoms
99 bonds

1 atom types
1 bond types

-15.35479961 16.05337090 xlo xhi
-14.95949824 16.87359462 ylo yhi
-15.33045672 18.71853009 zlo zhi

Masses

1 1.00000000

Atoms

1 1 1 -3.53401237 5.24511935 2.76071339
2 1 1 -3.69160625 6.21150883 2.55759882
3 1 1 -3.95207449 6.87359462 3.26030694
4 1 1 -3.03686614 6.47256430 3.22070444
5 1 1 -2.10235830 6.29655533 3.53008437
6 1 1 -2.70083075 5.63166484 3.97701990
7 1 1 -2.57454410 5.70620037 2.98783026
8 1 1 -1.70596303 5.30377249 3.27699928
9 1 1 -1.96028843 4.36070732 3.06264752
10 1 1 -1.16464607 4.63050920 2.52028216
11 1 1 -0.19012339 4.65794213 2.29767716
12 1 1 0.30218988 4.18635324 3.02927238
13 1 1 0.89982255 4.86723605 2.60591226
14 1 1 1.19925161 4.17015333 3.25738591
15 1 1 2.14676690 3.91694577 3.45257994
16 1 1 1.37118550 3.41201077 3.83141254
17 1 1 0.99183358 2.61671858 4.30427874
18 1 1 1.13532691 2.27841323 5.23431054
19 1 1 1.98091785 1.79197127 5.45419731
20 1 1 2.50097658 2.63372289 5.59908735
21 1 1 2.17173876 2.02776482 6.32325395
22 1 1 2.57816617 1.62018469 7.14099181
23 1 1 2.98342383 1.81047753 8.03517013
24 1 1 3.37526103 0.96316266 8.39366856
25 1 1 4.25860472 0.62527376 8.71853009
26 1 1 4.41980418 -0.35888391 8.64471670
27 1 1 4.28805698 -0.02427933 7.71161304
28 1 1 4.00652777 -0.55434125 6.91175326
29 1 1 4.10232754 0.31379675 6.42476373
30 1 1 3.95278594 -0.19556569 5.57730446
31 1 1 3.51043702 0.17132636 4.75894166
32 1 1 3.84863558 -0.59309473 4.21004994
33 1 1 4.67925149 -1.09457743 4.45210845
34 1 1 4.80148873 -2.08103517 4.34275041
35 1 1 5.57308735 -1.53991539 4.67715279
36 1 1 5.50424517 -1.58935795 3.68075117
37 1 1 6.05337090 -2.22979165 3.14381019
38 1 1 5.29845379 -2.32165640 2.49445587
39 1 1 5.50025385 -1.89801042 1.61139255
40 1 1 4.86106522 -1.13784453 1.49483480
41 1 1 3.88558273 -1.05854138 1.70012707
42 1 1 4.21195802 -1.05449034 0.75489548
43 1 1 3.30329954 -0.64317983 0.82675248
44 1 1 2.31513168 -0.72957453 0.70002347
45 1 1 2.36290836 -0.61589276 1.69239127
46 1 1 2.28786405 0.17372447 1.08339785
47 1 1 2.62731790 0.09217973 0.14631646
48 1 1 2.27031026 0.95535727 -0.21071306
49 1 1 2.34000392 1.28603619 -1.15187949
50 1 1 3.09141495 0.94855216 -1.71887684
51 1 1 3.69659327 0.29862394 -1.25914593
52 1 1 3.06274174 -0.21834695 -1.83444876
53 1 1 2.16398741 0.21833239 -1.79505581
54 1 1 2.24977237 -0.54491800 -1.15467328
55 1 1 2.58690567 -1.46195461 -1.36771084
56 1 1 3.07423127 -1.10624324 -2.16519637
57 1 1 2.14193622 -1.44333777 -2.29631926
58 1 1 1.38183166 -2.06483896 -2.48599615
59 1 1 1.95522502 -1.82814408 -3.27034020
60 1 1 1.87382051 -2.07435046 -4.23613299
61 1 1 1.14183190 -1.46938334 -3.92275231
62 1 1 0.84976663 -2.16721195 -4.57676539
63 1 1 0.39137985 -2.68459452 -3.85413351
64 1 1 -0.17305861 -2.25621694 -4.55975514
65 1 1 0.25614605 -3.13699277 -4.75979835
66 1 1 -0.30545934 -3.95075400 -4.61015863
67 1 1 -1.28020485 -4.12453772 -4.46990734
68 1 1 -1.62322479 -4.95949824 -4.03958392
69 1 1 -2.20991191 -4.17554883 -3.83655302
70 1 1 -2.67435321 -3.29337429 -3.75869180
71 1 1 -3.08434205 -2.63133553 -3.13130530
72 1 1 -3.66837331 -3.44117347 -3.18671283
73 1 1 -3.86965697 -4.40882417 -3.33882141
74 1 1 -3.66250464 -4.68634097 -4.27694312
75 1 1 -4.48249874 -4.38878548 -4.76589140
76 1 1 -5.21522822 -4.00882036 -5.33045672
77 1 1 -5.12964361 -3.02369826 -5.18142744
78 1 1 -4.84934485 -3.48034887 -4.33709171
79 1 1 -3.91126528 -3.47322181 -4.68343824
80 1 1 -3.47061998 -2.57670277 -4.63777275
81 1 1 -2.51488912 -2.41110755 -4.39455118
82 1 1 -1.97314974 -1.58924096 -4.21833039
83 1 1 -2.67361602 -1.25009235 -3.59037720
84 1 1 -2.58138706 -0.36743491 -4.05125642
