LAMMPS polymer data

100 atoms
99 bonds

1 atom types
1 bond types

-15.80479609 20.04937426 xlo xhi
-16.18931813 16.87838762 ylo yhi
-15.45744506 17.92424244 zlo zhi

Masses

1 1.00000000

Atoms

1 1 1 3.68682767 -4.44359434 5.65733632
2 1 1 3.45486345 -5.08749108 6.38643823
3 1 1 3.80654034 -5.63145715 5.62458242
4 1 1 2.81446841 -5.61786729 5.49964805
5 1 1 3.01032584 -6.15237704 6.32180326
6 1 1 2.62761007 -6.17839694 7.24530291
7 1 1 1.82430758 -5.96382981 6.68972567
8 1 1 1.21207183 -5.28800247 6.27932978
9 1 1 0.74783063 -4.41519046 6.12873332
10 1 1 0.24117098 -3.61516163 5.80740812
11 1 1 -0.34382875 -4.37910723 6.07973592
12 1 1 -1.23445236 -4.39746461 5.62536537
13 1 1 -1.47905505 -5.24175078 5.14855264
14 1 1 -1.42591913 -6.00428425 5.79331561
15 1 1 -1.67360577 -5.85708253 6.75090789
16 1 1 -2.61665422 -6.18931813 6.76761525
17 1 1 -2.81647970 -5.87078937 7.69422693
18 1 1 -2.77078540 -4.88027678 7.82382948
19 1 1 -2.18867201 -4.07339311 7.92424244
20 1 1 -2.45857258 -4.45160777 7.03874408
21 1 1 -2.68585725 -4.00169356 6.17507812
22 1 1 -2.63208710 -3.02111648 5.98645849
23 1 1 -2.91351253 -2.06160136 5.97503600
24 1 1 -2.67578926 -1.81825091 5.03468063
25 1 1 -2.10328648 -1.16998281 4.53269554
26 1 1 -2.66134426 -1.53652118 3.78823524
27 1 1 -3.57955320 -1.93093848 3.82466787
28 1 1 -2.84026288 -2.59691438 3.92429682
29 1 1 -2.92253471 -3.55641833 3.65488352
30 1 1 -2.00407913 -3.74146079 3.30531431
31 1 1 -1.74557115 -3.15296670 2.53925405
32 1 1 -1.87736171 -3.70917715 1.71872911
33 1 1 -1.40248214 -2.82938969 1.74025644
34 1 1 -2.07270489 -2.18988397 2.11686485
35 1 1 -2.39601314 -2.90044933 1.49190993
36 1 1 -2.37648821 -2.03161136 0.99719853
37 1 1 -1.60698875 -1.39494670 0.94691253
38 1 1 -2.05656720 -1.28913572 0.05996087
39 1 1 -2.82796523 -1.43152225 -0.56025777
40 1 1 -3.44503152 -2.17151801 -0.29260973
41 1 1 -3.49100797 -2.83383720 0.45520004
42 1 1 -4.48854523 -2.89559548 0.42195333
43 1 1 -4.67729657 -3.83092772 0.12274350
44 1 1 -4.80247279 -3.70230799 -0.86101860
45 1 1 -5.71234922 -3.29082583 -0.80803443
46 1 1 -5.80479609 -2.80427045 -1.67677917
47 1 1 -4.85514721 -2.49807800 -1.74321107
48 1 1 -5.43083811 -1.68388292 -1.66793588
49 1 1 -4.77063443 -1.59194902 -2.41337485
50 1 1 -3.92360107 -1.06910022 -2.31764807
51 1 1 -3.35124810 -0.60417736 -2.99311740
52 1 1 -2.87933201 0.27259923 -2.90060786
53 1 1 -3.04598347 1.25524492 -2.98206176
54 1 1 -2.32087822 1.91581222 -3.17667223
55 1 1 -2.57194157 1.83025650 -4.14085448
56 1 1 -3.56862437 1.75609733 -4.10733117
57 1 1 -3.41633556 2.13231561 -3.19340123
58 1 1 -3.48350720 2.71841409 -2.38595059
59 1 1 -3.15356239 3.48223303 -1.83122810
60 1 1 -2.73658052 3.37192046 -2.73342389
61 1 1 -2.02597158 4.02793748 -2.98773985
62 1 1 -2.22144423 4.58385462 -3.79566719
63 1 1 -2.80053972 4.15244674 -4.48742991
64 1 1 -2.01905223 3.56791025 -4.70559131
65 1 1 -1.11772552 3.45272770 -5.12313549
66 1 1 -0.64447361 3.59062044 -4.25306756
67 1 1 -0.65328854 2.59110573 -4.22319074
68 1 1 -1.47272008 2.16886237 -4.61080201
69 1 1 -0.61874452 1.64952815 -4.64270345
70 1 1 0.28351516 1.22157078 -4.58997802
71 1 1 0.67828067 1.52432665 -5.45744506
72 1 1 0.17577223 2.30275520 -5.08123466
73 1 1 0.36429307 2.11586644 -4.11711201
74 1 1 1.07722645 1.53826589 -3.71948957
75 1 1 1.62575527 2.35183310 -3.91242615
76 1 1 1.08744775 2.72132076 -4.66985858
77 1 1 0.38456458 3.07329542 -4.05174121
78 1 1 1.35446038 3.29908935 -3.96053136
79 1 1 2.25646755 3.60154599 -3.65246799
80 1 1 2.58886962 4.18226234 -2.90931431
81 1 1 3.57506569 4.07369017 -3.03433191
82 1 1 4.35766771 3.88901905 -2.43983158
83 1 1 3.78288739 4.18811052 -1.67814144
84 1 1 4.10349870 3.34325710 -1.24985289
85 1 1 4.77394906 2.60978266 -1.13799779
86 1 1 4.83806405 3.15591518 -1.97323940
87 1 1 5.26704247 3.94125120 -2.41958551
88 1 1 4.77023496 4.61553497 -2.96595872
89 1 1 4.79452526 5.15928648 -2.12706404
90 1 1 5.03137253 5.83725546 -2.82295299
91 1 1 5.85772863 6.39782088 -2.76908275
92 1 1 5.99189066 5.40699858 -2.75259916
93 1 1 6.97684703 5.55268736 -2.84552780
94 1 1 7.57860883 6.35093320 -2.87172560
95 1 1 7.90846368 6.49631542 -3.80449555
96 1 1 7.92283613 6.11243335 -4.72776582
97 1 1 8.54814522 6.87838762 -4.57842529
98 1 1 9.30676753 6.35248698 -4.96302992
99 1 1 10.04937426 6.21752675 -4.30704138
100 1 1 9.15450851 6.04818244 -3.89407916

Bonds

1 1 1 2
2 1 2 3
3 1 3 4
4 1 4 5
5 1 5 6
6 1 6 7
7 1 7 8
8 1 8 9
9 1 9 10
10 1 10 11
11 1 11 12
12 1 12 13
13 1 13 14
14 1 14 15
15 1 15 16
16 1 16 17
17 1 17 18
18 1 18 19
19 1 19 20
20 1 20 21
21 1 21 22
22 1 22 23
23 1 23 24
24 1 24 25
