step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,2.0,200,49.98920896085205,0.24994604480426022,11.140638428155263,27.10736724329326,0.5723076923076923,0.16,False
2000,2.0,200,86.55164607825265,0.4327582303912632,11.153460557800353,27.370023728350873,0.5830334190231362,0.07272727272727272,False
3000,2.0,200,88.1961404641921,0.4409807023209605,11.167019914630329,27.40851443272279,0.5838466803559206,0.05128205128205128,False
4000,2.0,200,98.46492699134313,0.4923246349567157,11.19619644754438,27.538795660178,0.580952380952381,0.034782608695652174,False
5000,2.0,200,99.86357279629472,0.4993178639814736,11.212764976154899,27.37889488284023,0.5817545304777595,0.027777777777777776,False
6000,2.0,200,107.5376704316711,0.5376883521583555,11.206281088244417,26.870001535795943,0.5834049132451469,0.0223463687150838,False
7000,2.0,200,89.7694906116699,0.4488474530583495,11.21287101900484,27.0478706395713,0.5808348030570253,0.02040816326530612,False
8000,2.0,200,66.47131915967002,0.3323565957983501,11.188322891479968,26.802929844104764,0.5835905349794238,0.017857142857142856,False
9000,2.0,200,99.4452451390351,0.4972262256951755,11.18530236993759,26.575325217206135,0.585402127902986,0.015444015444015444,False
10000,2.0,200,90.478592126178,0.45239296063089,11.17560141329792,26.365443369163042,0.5862601709753836,0.013745704467353952,False
11000,2.0,200,61.80264080366782,0.3090132040183391,11.162119993373075,26.383520297146777,0.5854160816250117,0.012618296529968454,False
12000,2.0,200,73.62815473419252,0.3681407736709626,11.156110763167057,26.65652278329931,0.5848425027894602,0.011461318051575931,False
13000,2.0,200,109.01650201530722,0.5450825100765361,11.165481961667217,26.67133874347008,0.5845154132657104,0.010498687664041995,False
14000,2.0,200,73.34235876172572,0.3667117938086286,11.173285711766608,26.37202996403038,0.5865214832254267,0.00980392156862745,False
15000,2.0,200,77.05433832934789,0.3852716916467394,11.155909043843872,26.456713987834444,0.5865312006590239,0.009237875288683603,False
16000,2.0,200,59.09315643684478,0.2954657821842239,11.158659019780012,26.561231296826374,0.5856296677826422,0.008547008547008548,False
17000,2.0,200,128.41530928073124,0.6420765464036562,11.147406884970556,27.016119723620687,0.5858579738245274,0.008064516129032258,False
18000,2.0,200,140.16035602823248,0.7008017801411625,11.158125486912695,26.35677196723354,0.5835479993130689,0.007532956685499058,False
19000,2.0,200,46.339327962575794,0.23169663981287897,11.174565854330073,26.15837356973396,0.5844768671692792,0.007104795737122558,False
20000,2.0,200,103.8421969294773,0.5192109846473865,11.19492561797868,25.953811161784586,0.5836854581057405,0.006734006734006734,False
21000,2.0,200,84.14970618639425,0.4207485309319713,11.199945305901604,26.036386215427527,0.582307050684461,0.006462035541195477,False
22000,2.0,200,125.32596074649527,0.6266298037324763,11.202480463039949,26.050664608463972,0.5824005994473844,0.0061823802163833074,False
23000,2.0,200,82.06565880457048,0.41032829402285237,11.22479156218969,26.328883583891766,0.5823742779096324,0.005979073243647235,False
24000,2.0,200,103.7777876845798,0.5188889384228991,11.219060520764847,27.01838946869668,0.5821773674039081,0.005594405594405594,False
25000,2.0,200,62.175421427394284,0.3108771071369714,11.214612209640299,27.028619585701502,0.5815094184081447,0.005412719891745603,False
26000,2.0,200,88.28459948363124,0.4414229974181562,11.218311104405437,26.915728585876284,0.5815161367060503,0.005141388174807198,False
