step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,3.0,200,154.7351994357443,0.7736759971787215,8.432897537964317,16.234163097779646,0.6697626418988648,0.06451612903225806,False
2000,3.0,200,252.57370745616274,1.2628685372808137,8.438303770686845,15.913990061240712,0.6594427244582043,0.03225806451612903,False
3000,3.0,200,229.6534829459568,1.148267414729784,8.471547388442545,16.25327142868616,0.6584277377274288,0.022988505747126436,False
4000,3.0,200,237.515730793757,1.187578653968785,8.451509124734278,16.48061214827988,0.6499741868869385,0.015873015873015872,False
5000,3.0,200,246.788655073449,1.233943275367245,8.409303623573505,15.82694531892565,0.6455408753096614,0.01282051282051282,False
6000,3.0,200,305.94182760582936,1.5297091380291468,8.399856702382323,15.158098883456129,0.646169701133631,0.011235955056179775,False
7000,3.0,200,310.65222159251687,1.5532611079625844,8.425610992224174,14.958180415102841,0.6442676097848512,0.009345794392523364,False
8000,3.0,200,237.52578648164575,1.1876289324082288,8.427959448402026,15.338081993727396,0.6463917525773196,0.008333333333333333,False
9000,3.0,200,273.86940027157596,1.3693470013578797,8.432636324385198,15.699565048624299,0.6475034356390289,0.007462686567164179,False
10000,3.0,200,229.58588649283877,1.1479294324641938,8.419532071237203,15.623646235548751,0.6474405191059841,0.006872852233676976,False
11000,3.0,200,230.07671928292038,1.1503835964146019,8.42990096155546,16.059983875064884,0.6471028737246092,0.006309148264984227,False
12000,3.0,200,195.7069021052849,0.9785345105264246,8.407006315800341,16.062349362033828,0.6455239893571367,0.0057306590257879654,False
13000,3.0,200,260.18730577066765,1.3009365288533383,8.391346786957376,15.78679672327339,0.6451025417689444,0.005390835579514825,False
14000,3.0,200,265.2060556075745,1.3260302780378725,8.399074177863746,15.40073010174387,0.6447010369934545,0.004962779156327543,False
15000,3.0,200,269.8879205724975,1.3494396028624873,8.400115212348059,15.751349804999323,0.6463280713795471,0.004651162790697674,False
16000,3.0,200,255.67734358320186,1.2783867179160093,8.414095797551669,15.703282876509114,0.6454849498327759,0.004424778761061947,False
