step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
46000,0.6,100,-121.51318818891464,-1.2151318818891463,5.546259749179759,10.82488035471498,0.32216569930305,0.008714596949891068,False
47000,0.6,100,-118.36608155690901,-1.1836608155690902,5.566243614104726,10.934358200724736,0.32198481990084676,0.008486562942008486,False
48000,0.6,100,-120.57899679752488,-1.2057899679752488,5.563806604126745,10.913298902189286,0.3215574263379435,0.008356545961002786,False
49000,0.6,100,-120.05422001226364,-1.2005422001226365,5.548981875778094,10.70194593127002,0.3216449305847707,0.00821917808219178,False
50000,0.6,100,-115.3941587336185,-1.153941587336185,5.558322671948585,10.58313315535654,0.3214999896922094,0.008037508372404554,False
51000,0.6,100,-119.20494642897376,-1.1920494642897375,5.519158028926453,10.470298723058649,0.32112391348291897,0.00784313725490196,False
52000,0.6,100,-137.009344505564,-1.3700934450556401,5.502188396455696,10.8228558396101,0.320903215574323,0.007702182284980745,False
53000,0.6,100,-138.5057767826163,-1.3850577678261629,5.489453251398889,10.817164933770387,0.320536756126021,0.007594936708860759,False
54000,0.6,100,-132.04802606118164,-1.3204802606118164,5.453779834626946,10.624993878503007,0.3198503445511291,0.007439553626782393,False
55000,0.6,100,-122.15585945143937,-1.2215585945143936,5.478481049657555,10.768076397270193,0.32022787751583526,0.007326007326007326,False
56000,0.6,100,-130.6323095803998,-1.306323095803998,5.477995168175168,10.73223452664508,0.3202407465351273,0.007189934092270821,False
57000,0.6,100,-134.0946094971572,-1.340946094971572,5.480225875216555,11.099787495636887,0.3199565964372909,0.007038123167155425,False
58000,0.6,100,-134.53373211685607,-1.3453373211685606,5.469429443214228,10.904633050877784,0.319279035870454,0.006888633754305396,False
59000,0.6,100,-133.1442274071036,-1.331442274071036,5.500537562102394,10.779931509414087,0.31950098719270353,0.006791171477079796,False
60000,0.6,100,-131.26363504347512,-1.3126363504347511,5.492393963210806,10.305470445919966,0.31943657133041314,0.0067226890756302525,False
61000,0.6,100,-127.26155131911351,-1.272615513191135,5.4928987443720665,11.411694865320124,0.31956881694995437,0.006615214994487321,False
62000,0.6,100,-138.33677411137654,-1.3833677411137655,5.493213256679572,11.799578122814967,0.3193250768847145,0.0065040650406504065,False
63000,0.6,100,-133.66775866781174,-1.3366775866781173,5.457124826840349,11.311703076857302,0.3193031244887944,0.006417112299465241,False
64000,0.6,100,-138.35778381190482,-1.3835778381190482,5.451650663190946,10.926036428371154,0.3188984620339802,0.006299212598425197,False
65000,0.6,100,-140.81987217328813,-1.4081987217328813,5.426319787181414,10.58423787600316,0.31852133783719494,0.006176016469377252,False
66000,0.6,100,-140.53354832408664,-1.4053354832408664,5.456427929605318,10.765454834003357,0.3186524855924659,0.0060882800608828,False
67000,0.6,100,-140.873895180375,-1.40873895180375,5.467419383673962,10.854405268842294,0.3183937225940457,0.0059850374064837905,False
68000,0.6,100,-149.16990705099755,-1.4916990705099755,5.452464952197648,10.866045602870994,0.31804123711340204,0.0058823529411764705,False
69000,0.6,100,-143.43809480273845,-1.4343809480273846,5.432383150022772,10.751530477125467,0.31772265391512255,0.0057692307692307696,False
70000,0.6,100,-143.13476116878977,-1.4313476116878976,5.427643858109233,10.684820212008352,0.31741051701281486,0.005687203791469194,False
71000,0.6,100,-150.65585029044146,-1.5065585029044146,5.40718645733538,11.18799370752532,0.3170781295381934,0.005607476635514018,False
72000,0.6,100,-128.20024432617373,-1.2820024432617374,5.43069767875463,11.228835266839665,0.3168642951251647,0.0055248618784530384,False
73000,0.6,100,-133.4836274106824,-1.334836274106824,5.40099592823692,11.743325189582196,0.3170004802395548,0.005449591280653951,False
74000,0.6,100,-141.0166031089368,-1.410166031089368,5.402583307323186,11.795329874991817,0.31698922933299895,0.005378753922008068,False
75000,0.6,100,-150.27216347276197,-1.5027216347276198,5.393949224425766,11.517407024107865,0.31667583172944735,0.005309734513274336,False
76000,0.6,100,-149.4187122631004,-1.494187122631004,5.36329038109195,11.705359545962951,0.3163114409366563,0.005237887385421213,False
77000,0.6,100,-151.23055287492988,-1.5123055287492988,5.3604185643025755,11.887083427043315,0.31621447893510457,0.005159071367153913,False
78000,0.6,100,-147.4114354814279,-1.474114354814279,5.374346267476931,11.953715471673624,0.3161721931355439,0.005076142131979695,False
79000,0.6,100,-142.9504060469547,-1.429504060469547,5.3816764170310964,11.953066631501974,0.31589665931254163,0.005002084201750729,False
80000,0.6,100,-130.59184774078543,-1.3059184774078543,5.378833064008898,11.853407776523156,0.31605068773929074,0.004944375772558714,False
81000,0.6,100,-136.27714214003544,-1.3627714214003543,5.406340236714414,12.32554104186776,0.3160983932163683,0.004882017900732303,False
82000,0.6,100,-140.46400938832207,-1.4046400938832206,5.38971914937721,12.463769501590777,0.315864931145067,0.00482897384305835,False
83000,0.6,100,-139.33088230763116,-1.3933088230763115,5.3989768233224025,12.292915652603327,0.31547818739826794,0.004763795156808257,False
84000,0.6,100,-153.49270951543417,-1.5349270951543417,5.355276025398868,12.137983937433237,0.31533135266530804,0.004713275726630008,False
85000,0.6,100,-140.30190803716692,-1.4030190803716693,5.350261914487355,12.323484357899801,0.31519180840996774,0.004662004662004662,False
86000,0.6,100,-146.0585385700076,-1.4605853857000761,5.3586284084838365,12.781386275967684,0.31520566015109724,0.004597701149425287,False
87000,0.6,100,-157.6961417794613,-1.576961417794613,5.301745766584943,12.47649731206061,0.31537522373552385,0.004550625711035267,False
88000,0.6,100,-153.9035092599277,-1.5390350925992768,5.296300282923765,12.730611149014125,0.3150808530583548,0.004511278195488722,False
89000,0.6,100,-156.41785696257097,-1.5641785696257096,5.2902888246035165,12.734221504422791,0.31487961439529116,0.004454342984409799,False
90000,0.6,100,-154.54631262463695,-1.5454631262463696,5.283015195576296,12.596248895197244,0.31468050733853503,0.004410143329658214,False
91000,0.6,100,-146.25402873153035,-1.4625402873153035,5.294937529634344,12.983655833501068,0.3147017166166223,0.004371584699453552,False
92000,0.6,100,-154.17704544358108,-1.5417704544358108,5.2903326488080475,13.067173452578189,0.3143129343196593,0.004316546762589928,False
93000,0.6,100,-151.9469511458749,-1.5194695114587489,5.265579154389775,13.214940589279733,0.3139996451856123,0.004267425320056899,False
94000,0.6,100,-153.40285336158232,-1.5340285336158233,5.253044313860545,13.215400240925838,0.3140795015795016,0.00423728813559322,False
95000,0.6,100,-162.36627508159498,-1.6236627508159498,5.246514566187669,13.181427093962816,0.3138227441446526,0.0041928721174004195,False
96000,0.6,100,-168.47222891543797,-1.6847222891543796,5.259892524192406,13.603396325017217,0.3133921187450997,0.00414794331144141,False
97000,0.6,100,-167.81679974085154,-1.6781679974085153,5.242414734838283,13.30565937622501,0.31315171292211863,0.004108182129407737,False
98000,0.6,100,-161.80161023442955,-1.6180161023442954,5.227067457850061,13.521334329006763,0.31295043504792364,0.004063664070436844,False
99000,0.6,100,-169.10806766927308,-1.6910806766927309,5.248066851438165,13.375528093040211,0.3127011404468052,0.004020100502512563,False
100000,0.6,100,-167.33806810628448,-1.6733806810628449,5.2168987922571635,13.248327454308717,0.31234340038975905,0.003977461054027179,False
101000,0.6,100,-161.2179940233918,-1.612179940233918,5.210480571269402,12.983575992645891,0.31212545048034224,0.003935716628402755,False
102000,0.6,100,-174.06550220423875,-1.7406550220423875,5.18551276418454,13.183334991369478,0.31190035687927775,0.003887269193391642,False
103000,0.6,100,-181.07627657855923,-1.8107627657855923,5.191259561380196,12.695729904757464,0.3117892039083774,0.0038560411311053984,False
104000,0.6,100,-184.31502671446245,-1.8431502671446245,5.1931596263932365,12.702605128210736,0.3116107988063016,0.003825310806503028,False
105000,0.6,100,-177.5161838502168,-1.7751618385021681,5.1875906386325905,12.950381811703146,0.3111791971089638,0.003787878787878788,False
106000,0.6,100,-172.49736796397303,-1.7249736796397304,5.1728595147139576,12.246178137813407,0.31124816389264487,0.0037488284910965324,False
107000,0.6,100,-168.236367852498,-1.68236367852498,5.150409659548612,11.954261954341657,0.3108123735183579,0.0037151702786377707,False
108000,0.6,100,-173.79570853471714,-1.7379570853471713,5.135842101926177,11.84624388930487,0.31081661685937156,0.003677597303095311,False
109000,0.6,100,-176.85386888585091,-1.768538688858509,5.171186773990304,12.14411062842254,0.3107705406555981,0.0036418816388467377,False
110000,0.6,100,-171.38874627540562,-1.7138874627540561,5.167253281755003,11.674003838759743,0.3105626739902706,0.003622094778146695,False
111000,0.6,100,-169.05299666970313,-1.6905299666970313,5.16802107928674,11.349570359733404,0.31037621922898284,0.003582089552238806,False
112000,0.6,100,-174.64008101401592,-1.7464008101401591,5.1866554011078545,11.375241459184398,0.3102076889085285,0.0035545023696682463,False
113000,0.6,100,-182.08686151651565,-1.8208686151651565,5.200455814492578,11.535081337085817,0.3100849460305295,0.0035283740076448105,False
114000,0.6,100,-172.45141485726097,-1.7245141485726097,5.189171963856111,11.764059468877887,0.3098517667700712,0.0034975225881667153,False
115000,0.6,100,-172.65629286509798,-1.7265629286509798,5.1766632900629626,11.669648072132357,0.30963502209949706,0.003469210754553339,False
116000,0.6,100,-177.09263026896664,-1.7709263026896664,5.176675463414712,11.602538855892993,0.3092736774744027,0.0034403669724770644,False
117000,0.6,100,-167.60958594325774,-1.6760958594325774,5.161052689648364,11.614570955460952,0.3090087152689044,0.003408122692416927,False
118000,0.6,100,-187.59020767110593,-1.8759020767110592,5.1232091876768635,11.639569944045581,0.3087992451049776,0.0033831406822667043,False
119000,0.6,100,-178.48318353043433,-1.7848318353043433,5.107391208762928,11.341421270936232,0.3086980254208652,0.0033491487580240022,False
120000,0.6,100,-165.3850424104782,-1.653850424104782,5.094876224717978,11.312263373614073,0.3086413389006306,0.0033277870216306157,False
121000,0.6,100,-172.72841623491772,-1.7272841623491773,5.0922892747302875,11.55529299033061,0.3086689047562243,0.003298515667949423,False
122000,0.6,100,-174.27395100689117,-1.7427395100689116,5.057407732526183,11.515634529697572,0.3086757759356436,0.003279584585952446,False
123000,0.6,100,-176.23701258430987,-1.7623701258430986,5.057486723211169,11.426898128249107,0.30845116462295386,0.003251151449471688,False
124000,0.6,100,-173.8919680482662,-1.7389196804826619,5.044165151289774,11.306879780213615,0.30820710639642185,0.0032310177705977385,False
125000,0.6,100,-177.60135871789984,-1.7760135871789984,5.033842980787524,11.154218255203887,0.3081059237817198,0.0032059845044082286,False
126000,0.6,100,-175.71406935024706,-1.7571406935024705,5.014246588404186,11.178676091293612,0.3080447357010202,0.0031821797931583136,False
127000,0.6,100,-183.49117894483513,-1.8349117894483513,5.0105435258492514,11.416928889629347,0.30773476626865914,0.003155403628714173,False
128000,0.6,100,-167.5733916095865,-1.675733916095865,5.01301285700569,11.60783741065333,0.3073261489392548,0.0031233732431025507,False
129000,0.6,100,-175.84497810687722,-1.7584497810687723,4.989056738227079,11.504992121346492,0.30702897102897103,0.003096774193548387,False
130000,0.6,100,-178.42920209758893,-1.7842920209758892,4.980273509424481,11.64013164780824,0.30689072698002334,0.0030745580322828594,False
131000,0.6,100,-177.18806117206606,-1.7718806117206605,4.962115893663137,12.339518216888269,0.3065820951901284,0.003054989816700611,False
132000,0.6,100,-182.05588162974627,-1.8205588162974626,4.951664190616082,12.137829550903186,0.30633093300426434,0.003028773346794548,False
133000,0.6,100,-171.5115212214162,-1.715115212214162,4.941092970156651,12.251549134167961,0.3063405937524223,0.0030075187969924814,False
134000,0.6,100,-184.06783050505643,-1.8406783050505644,4.9294152044629085,12.226803910955855,0.3062796208530806,0.002982107355864811,False
135000,0.6,100,-185.6865291076569,-1.856865291076569,4.917672365778988,12.55932787001606,0.3061274360070866,0.0029644268774703555,False
136000,0.6,100,-187.27237512793405,-1.8727237512793407,4.91789432681303,12.780782265099612,0.30600318350640493,0.0029484029484029483,False
137000,0.6,100,-187.92639616488174,-1.8792639616488174,4.914911607411669,12.950680179754524,0.3058523445494492,0.0029296875,False
138000,0.6,100,-188.40784104905515,-1.8840784104905515,4.922845825326838,12.668967184177218,0.3054601135345085,0.002912621359223301,False
139000,0.6,100,-191.24895820184003,-1.9124895820184002,4.905492778106571,12.731553228564346,0.30528282858244593,0.0028929604628736743,False
140000,0.6,100,-182.7483295162454,-1.827483295162454,4.912711052089235,12.58488338816818,0.3051792183312226,0.0028653295128939827,False
141000,0.6,100,-179.93127129478685,-1.7993127129478685,4.927164390567024,12.050760532510555,0.3052095213030383,0.002849002849002849,False
142000,0.6,100,-184.48082975297703,-1.8448082975297704,4.904227878476702,11.80547706020582,0.30503713059953397,0.0028281876031110063,False
143000,0.6,100,-192.02658050877358,-1.9202658050877357,4.882564153413117,11.596484723645233,0.30470760381452144,0.002812280290602297,False
144000,0.6,100,-177.8101119792969,-1.7781011197929688,4.86260541684881,11.721884271939997,0.3045451291961921,0.002797202797202797,False
145000,0.6,100,-174.94076634535915,-1.7494076634535916,4.856328847905436,11.620241115565404,0.3046154721031568,0.00277713492247165,False
146000,0.6,100,-186.31277378602445,-1.8631277378602444,4.87262700972439,11.717405295622287,0.3047023359900602,0.0027605244996549345,False
147000,0.6,100,-182.43065626131147,-1.8243065626131147,4.853203256530422,11.7386149422394,0.3045020789073291,0.0027416038382453737,False
148000,0.6,100,-184.21319452724617,-1.8421319452724618,4.845588897758545,11.791409984081147,0.3043659941359594,0.002719238613188307,False
149000,0.6,100,-196.2451941844647,-1.962451941844647,4.820619162192597,11.50255605560007,0.3042218056295353,0.002702094122945283,False
150000,0.6,100,-188.06698160390417,-1.8806698160390416,4.818836690273862,10.994249386569017,0.30397377842217016,0.0026839633191679713,False
151000,0.6,100,-184.98460591718768,-1.8498460591718768,4.814402818482063,10.992522702596638,0.30387385234990955,0.0026637069922308544,False
152000,0.6,100,-202.55372663147497,-2.0255372663147497,4.857283356301482,11.300005273829719,0.30370777221747564,0.0026513477684489617,False
153000,0.6,100,-188.94171679736428,-1.889417167973643,4.833838228254968,11.059390516398565,0.3037737628497905,0.002635046113306983,False
154000,0.6,100,-192.6719827726957,-1.926719827726957,4.826726457241318,11.207111861576564,0.30366394024176385,0.0026098303610265334,False
155000,0.6,100,-201.84289796983703,-2.01842897969837,4.850288462254946,11.142794190511882,0.30353069489981177,0.0025901143967191884,False
156000,0.6,100,-204.87318726041,-2.0487318726040997,4.834277446072731,11.018590298122538,0.3033156253303732,0.002577319587628866,False
157000,0.6,100,-190.3588233322401,-1.903588233322401,4.828638382993491,10.700922008784525,0.3029728061767139,0.002560819462227913,False
158000,0.6,100,-201.61871923962363,-2.0161871923962362,4.853534597327661,11.070937648681799,0.30287391942586855,0.0025396825396825397,False
159000,0.6,100,-196.33681527237562,-1.963368152723756,4.853210273972419,11.328534338146628,0.3025588164744475,0.002526847757422615,False
160000,0.6,100,-199.37935738523637,-1.9937935738523638,4.8417286716814125,11.2257621455403,0.3023353196972137,0.002513089005235602,False
161000,0.6,100,-196.1560689108238,-1.961560689108238,4.829420546980206,11.126603987063946,0.3021025404630199,0.0024958402662229617,False
162000,0.6,100,-193.15894981255133,-1.9315894981255133,4.83816311580712,11.040884003702713,0.30191332455252895,0.0024798512089274642,False
163000,0.6,100,-203.50333859274934,-2.0350333859274934,4.8598585495182425,11.112507966127106,0.30165806647442706,0.0024671052631578946,False
164000,0.6,100,-189.97480642086103,-1.8997480642086102,4.870690729209732,11.370308892495162,0.30138846112748824,0.0024474811339995923,False
165000,0.6,100,-194.4021654096976,-1.944021654096976,4.8864970964497925,11.37570947462299,0.3012969487967614,0.0024330900243309003,False
166000,0.6,100,-194.9173431123767,-1.949173431123767,4.90490874364264,11.001918834120843,0.30116180150642996,0.0024208190437764775,False
167000,0.6,100,-187.59937120325236,-1.8759937120325236,4.8872141396546205,11.525562873442665,0.3009566720158005,0.0024096385542168677,False
168000,0.6,100,-198.33804692615348,-1.9833804692615349,4.880090920488569,11.486604697327572,0.30074971164936565,0.002398081534772182,False
169000,0.6,100,-185.04489637610817,-1.8504489637610817,4.90515412208721,11.142226305202882,0.3005525468384075,0.0023847376788553257,False
170000,0.6,100,-194.95833117686522,-1.949583311768652,4.902850091796859,10.941335464540067,0.300423173925696,0.0023734177215189874,False
171000,0.6,100,-200.6090485581789,-2.006090485581789,4.887871668912479,11.150426694810772,0.3002386721151412,0.0023612750885478157,False
172000,0.6,100,-201.62094555619746,-2.0162094555619747,4.846165788514959,11.040641646106277,0.3001503957625545,0.002349716075974153,False
173000,0.6,100,-190.1807142596745,-1.9018071425967449,4.860467985399126,10.718577967425865,0.29993864336305853,0.0023396373562097877,False
174000,0.6,100,-196.6179627724396,-1.966179627724396,4.846048149812636,11.182787931807129,0.2997405920187627,0.002328288707799767,False
175000,0.6,100,-193.31156649379523,-1.9331156649379522,4.87251787256772,11.098021020992974,0.2995123847213879,0.0023103581055063534,False
176000,0.6,100,-187.6368573230325,-1.876368573230325,4.914349739190148,10.833488535261695,0.29933303273936746,0.0022957719533193035,False
177000,0.6,100,-188.34611706032425,-1.8834611706032425,4.930936138492113,10.782299886150762,0.2992506070257775,0.0022809351834252043,False
178000,0.6,100,-183.38259206553883,-1.8338259206553884,4.919916754413149,10.446723054890871,0.2992195280113018,0.002271006813020439,False
179000,0.6,100,-201.29078011453686,-2.0129078011453685,4.939446966386322,10.483899702683829,0.29904481152444395,0.002256911792364115,False
180000,0.6,100,-197.3132530882075,-1.9731325308820749,4.940918531992285,10.329103677907204,0.29896370090461466,0.0022471910112359553,False
181000,0.6,100,-193.24634001677128,-1.9324634001677128,4.9549509202294,10.451942335885656,0.2988555485964812,0.0022346368715083797,False
182000,0.6,100,-203.51636859989424,-2.0351636859989424,4.939384753161256,10.809965936990354,0.2987938844847112,0.0022222222222222222,False
183000,0.6,100,-199.29544356821606,-1.9929544356821607,4.946305441906235,10.73990804925257,0.2985330142193439,0.0022119815668202765,False
184000,0.6,100,-209.02434714026313,-2.0902434714026312,4.898857638584298,10.954321707930031,0.29836175754011596,0.0021998166819431715,False
185000,0.6,100,-210.3862444234424,-2.1038624442344243,4.884817432491476,11.353913392660079,0.2984592417642406,0.002190580503833516,False
186000,0.6,100,-200.08573491376472,-2.000857349137647,4.850166995505831,11.054675651327752,0.29832386757168583,0.0021719457013574662,False
187000,0.6,100,-201.93535606226877,-2.0193535606226876,4.839647889353467,10.85147897734025,0.2980876274455773,0.002162162162162162,False
188000,0.6,100,-203.62747453535292,-2.0362747453535293,4.849626794745479,10.934330051585176,0.29787129065681345,0.0021470746108427268,False
189000,0.6,100,-198.97138237728407,-1.9897138237728407,4.84254764134061,10.661946804680515,0.29764968917002943,0.002135231316725979,False
190000,0.6,100,-194.093702178404,-1.9409370217840398,4.826389405917204,10.411625250391529,0.2976001909432161,0.0021231422505307855,False
191000,0.6,100,-194.42127032717403,-1.9442127032717402,4.804573184399399,10.606503798441581,0.2974922966504595,0.0021085925144965737,False
192000,0.6,100,-186.56096352504775,-1.8656096352504776,4.7986577102092705,10.334127097593097,0.297288446775501,0.0020968023763760267,False
193000,0.6,100,-198.98554734681258,-1.9898554734681257,4.771054565552826,9.924021332904097,0.2972492350085711,0.0020895002611875328,False
194000,0.6,100,-192.38571308019755,-1.9238571308019754,4.764174962907528,10.004676103910624,0.297121545376303,0.0020782819535850364,False
195000,0.6,100,-196.0237432555534,-1.960237432555534,4.761926928646268,9.541466620882801,0.29699103070279753,0.0020693222969477496,False
196000,0.6,100,-200.99285802515038,-2.0099285802515037,4.726620390579468,9.711984260198196,0.2967849480459383,0.00205761316872428,False
197000,0.6,100,-199.2817716951,-1.992817716951,4.717700431500558,9.645829091242707,0.29666678874315283,0.0020467337540508272,False
198000,0.6,100,-192.73891927701337,-1.9273891927701337,4.688131022732324,9.409997454453713,0.2965461596522735,0.002035623409669211,False
199000,0.6,100,-183.379980779718,-1.8337998077971802,4.712968269927586,9.721023339339101,0.2963910584433073,0.002025658338960162,False
200000,0.6,100,-188.46496527214154,-1.8846496527214154,4.708290933310839,9.913400746552272,0.29640241797090394,0.0020157903578027886,True
201000,0.6,100,-190.4747291545656,-1.904747291545656,4.674150675805241,9.989561865696642,0.296373779637378,0.002008032128514056,True
202000,0.6,100,-191.23343825514468,-1.9123343825514467,4.675409046122225,9.929574775600077,0.296391160818609,0.00199700449326011,True
203000,0.6,100,-196.38541173361483,-1.9638541173361483,4.687667219999547,9.835872485213931,0.29649881703069625,0.001987413050679033,True
204000,0.6,100,-199.54069514157854,-1.9954069514157853,4.691210931552035,10.134579134301944,0.296453291567726,0.0019769357495881385,True
205000,0.6,100,-197.98422671251996,-1.9798422671251996,4.6698890105916915,10.332712121675051,0.29650224485794296,0.001966890673660056,True
206000,0.6,100,-190.0648067986023,-1.900648067986023,4.684503282397113,10.908771367713982,0.29649513421559553,0.0019559902200488996,True
207000,0.6,100,-196.87178244625156,-1.9687178244625156,4.713684312895848,10.964667591466412,0.29645969227705027,0.0019448946515397082,True
208000,0.6,100,-195.74750076909854,-1.9574750076909853,4.711820122386275,11.219852208583825,0.2963612667925332,0.0019357960961445394,True
209000,0.6,100,-191.82105806838382,-1.918210580683838,4.713202514605204,11.227561932344013,0.2963554766484194,0.0019261637239165329,True
210000,0.6,100,-190.16649022775442,-1.9016649022775443,4.722840913973158,11.426044611307836,0.2962270355700185,0.0019166267369429804,True
211000,0.6,100,-180.86272965520115,-1.8086272965520116,4.694736261105168,11.070292951888,0.296170191978897,0.0019077901430842607,True
212000,0.6,100,-188.4349708340998,-1.884349708340998,4.688907877663167,11.339732665085071,0.29614881586176384,0.0018978333069745374,True
213000,0.6,100,-191.4028821936132,-1.914028821936132,4.660957801653036,11.153550998683714,0.29607638183173157,0.0018885741265344666,True
214000,0.6,100,-194.52491206679431,-1.9452491206679432,4.669334200865456,11.567499756475804,0.29604958964281586,0.0018820577164366374,True
215000,0.6,100,-199.51833198098265,-1.9951833198098265,4.677759882127636,11.507496262120704,0.2959960497425621,0.0018732438339057135,True
216000,0.6,100,-201.20860489108588,-2.012086048910859,4.695513888999774,11.0975934646142,0.29580267414893924,0.001863932898415657,True
217000,0.6,100,-198.952881587624,-1.98952881587624,4.718082259899329,10.957617686128186,0.2955962893120597,0.0018538544724239147,True
