step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,0.8,100,-57.688630992504216,-0.5768863099250422,3.8419552053527988,7.563212769965686,0.38095238095238093,0.029411764705882353,False
2000,0.8,100,-63.34204477689896,-0.6334204477689895,3.8173665462066175,7.526780005307602,0.3982528263103803,0.018518518518518517,False
3000,0.8,100,-78.58429761661263,-0.7858429761661263,3.600487370019194,6.900213860452513,0.39965753424657535,0.025,False
4000,0.8,100,-90.7701830384292,-0.907701830384292,3.545236201406058,6.4412815034023225,0.3925545571245186,0.01904761904761905,False
5000,0.8,100,-101.0037128328908,-1.010037128328908,3.5216359504295096,6.440533778077893,0.38705035971223023,0.014814814814814815,False
6000,0.8,100,-109.72296886046402,-1.0972296886046402,3.479901175158884,6.045864408291531,0.3872128899554337,0.012048192771084338,False
7000,0.8,100,-108.47822134111621,-1.0847822134111622,3.4724894514913895,6.201029006608782,0.38599588114151223,0.009900990099009901,False
8000,0.8,100,-115.96810963521382,-1.1596810963521382,3.467715650722184,6.151245477242321,0.3854956924263855,0.008968609865470852,False
9000,0.8,100,-113.0716484764991,-1.130716484764991,3.4479147264445578,6.011307715063445,0.3870967741935484,0.007751937984496124,False
10000,0.8,100,-119.02007131738625,-1.1902007131738626,3.4282063382504107,6.086168586400157,0.3894899536321484,0.006779661016949152,False
11000,0.8,100,-138.92399999221246,-1.3892399999221245,3.3940057067116003,6.1707621102738495,0.38770729879134264,0.0061162079510703364,False
12000,0.8,100,-136.927880740742,-1.36927880740742,3.36926517667282,5.754594704267885,0.3848599415707166,0.0055248618784530384,False
13000,0.8,100,-122.06209928559821,-1.2206209928559821,3.358057671108445,5.979050704144976,0.38497540853561796,0.005076142131979695,False
14000,0.8,100,-148.84945291370178,-1.4884945291370177,3.32786285217655,5.923580630177877,0.3839075382803298,0.004807692307692308,False
15000,0.8,100,-153.80315129683004,-1.5380315129683004,3.307273695218577,6.052058686524162,0.38509103400893163,0.0044943820224719105,False
16000,0.8,100,-152.80220605127855,-1.5280220605127854,3.306564646553152,6.546861337794408,0.3818791081324913,0.004149377593360996,False
17000,0.8,100,-137.8972068023163,-1.378972068023163,3.2921391575635552,5.914614628747772,0.38138575415604903,0.003861003861003861,False
18000,0.8,100,-155.5061112858988,-1.5550611128589882,3.2606927500993272,5.795638024475545,0.381331652532661,0.0036496350364963502,False
19000,0.8,100,-159.24671409893878,-1.5924671409893878,3.2314685078403853,6.11895797019404,0.37964923711788023,0.003430531732418525,False
20000,0.8,100,-145.14231096606142,-1.451423109660614,3.2398462663105154,5.825006806478764,0.37722419928825623,0.0032733224222585926,False
21000,0.8,100,-151.25012632343052,-1.5125012632343051,3.2229075692736004,5.846687161404963,0.37794695481335955,0.003125,False
22000,0.8,100,-161.09648345136165,-1.6109648345136165,3.2084323371407866,6.0008474123754665,0.3763592050993626,0.0030120481927710845,False
23000,0.8,100,-153.53529398765397,-1.5353529398765398,3.221706574147934,6.041270548752529,0.37515689438766364,0.002890173410404624,False
24000,0.8,100,-167.46756290921385,-1.6746756290921385,3.1894052384336744,5.670100766590237,0.37400120285247873,0.002770083102493075,False
25000,0.8,100,-171.66264020042834,-1.7166264020042834,3.1816396641274753,6.023522716870877,0.37181390744865134,0.002652519893899204,False
26000,0.8,100,-174.20990502881395,-1.7420990502881395,3.1610555140630936,5.701307524038821,0.3705936000634442,0.002560819462227913,False
27000,0.8,100,-160.93764009965864,-1.6093764009965863,3.1512489399301935,5.354989109901337,0.3705471345118552,0.002472187886279357,False
28000,0.8,100,-167.1877371527345,-1.6718773715273452,3.138559909374898,5.365657910240306,0.3695916338328976,0.002372479240806643,False
29000,0.8,100,-168.46041416409813,-1.6846041416409812,3.1373603605679006,5.393022953288146,0.367777264161007,0.002280501710376283,False
30000,0.8,100,-175.13435643596307,-1.7513435643596307,3.1377191500161006,5.829278060273673,0.3673244860070137,0.002188183807439825,False
31000,0.8,100,-165.49148736950926,-1.6549148736950925,3.14532438078374,5.696405431693901,0.3668818206015438,0.00211864406779661,False
32000,0.8,100,-185.31672890459203,-1.8531672890459203,3.1330601552462496,5.703082580483177,0.3667944958267539,0.0020639834881320948,False
33000,0.8,100,-173.13918140776065,-1.7313918140776066,3.1503487607509526,5.284078422602181,0.3651423748945082,0.0019860973187686196,False
34000,0.8,100,-172.83446207566726,-1.7283446207566726,3.1801739694076545,5.299398714144363,0.36416588295968205,0.0019286403085824494,False
35000,0.8,100,-172.59019778360715,-1.7259019778360716,3.173181630949896,5.836773852962464,0.36336309786933074,0.0018744142455482662,False
36000,0.8,100,-169.43646051956566,-1.6943646051956565,3.1884258031872017,5.634569685106565,0.3619593239759381,0.001834862385321101,False
37000,0.8,100,-165.9446319028456,-1.659446319028456,3.1791297162189056,6.099896859732184,0.3611536853838651,0.0017937219730941704,False
38000,0.8,100,-169.54544493472474,-1.6954544493472474,3.197763061829241,6.066215076829891,0.3602777627081864,0.001763668430335097,False
39000,0.8,100,-184.215647158169,-1.8421564715816898,3.1869577157966864,5.979701521071111,0.3593403108150967,0.001718213058419244,False
40000,0.8,100,-165.29452804757346,-1.6529452804757347,3.164560026526839,5.445713045362446,0.35878472401175077,0.0016750418760469012,False
41000,0.8,100,-183.38145134396973,-1.8338145134396973,3.1675926204268645,5.716210100272845,0.3582866192403409,0.0016406890894175555,False
42000,0.8,100,-174.35467582184802,-1.7435467582184803,3.1737155041329577,5.609599876786857,0.3579141104294479,0.0016,False
43000,0.8,100,-187.29351358227728,-1.8729351358227728,3.1757466785646913,5.499831637442621,0.35801759052891413,0.0015710919088766694,False
44000,0.8,100,-168.02484538428203,-1.6802484538428204,3.1875654283462156,5.557624629981461,0.35752933736209686,0.001530221882172915,False
45000,0.8,100,-177.58256126568725,-1.7758256126568726,3.180162162585714,5.23499081931331,0.3567732185381938,0.0015060240963855422,False
46000,0.8,100,-164.76431453140574,-1.6476431453140574,3.178530512530301,4.5678535337124195,0.3561748168723819,0.0014716703458425313,False
47000,0.8,100,-173.49795134587816,-1.7349795134587815,3.187661931425696,4.557772283016225,0.35555019622459494,0.0014398848092152627,False
48000,0.8,100,-159.8914652898207,-1.598914652898207,3.185871879139596,4.55054295053582,0.3551662695090273,0.0014094432699083862,False
49000,0.8,100,-163.50113807057122,-1.635011380705712,3.1877117303712277,4.9519221243417135,0.3548658423753049,0.0013850415512465374,False
50000,0.8,100,-173.87046829483327,-1.7387046829483328,3.186983515104026,4.957585060360522,0.3547742214711156,0.001352265043948614,False
51000,0.8,100,-179.8750724166314,-1.798750724166314,3.176123753155457,4.566985619819934,0.35431400282885434,0.0013245033112582781,False
52000,0.8,100,-170.11264779021167,-1.7011264779021167,3.167249486808574,4.6488487731303225,0.35417905124242066,0.001303780964797914,False
53000,0.8,100,-186.11722897659024,-1.8611722897659024,3.1332311923816927,4.8215869136977405,0.35457656116338754,0.0012787723785166241,False
54000,0.8,100,-196.9255334620439,-1.969255334620439,3.1064456234262083,4.47084304820377,0.3546675826272804,0.0012531328320802004,False
55000,0.8,100,-186.99032221257696,-1.8699032221257696,3.1012426617381634,4.221620837540733,0.35431536746660675,0.0012338062924120913,False
56000,0.8,100,-187.53724863817695,-1.8753724863817696,3.0907437519361554,4.233059700357126,0.35372922839108595,0.0012055455093429777,False
57000,0.8,100,-198.80916203090342,-1.9880916203090342,3.1093280162950316,3.9214639122728587,0.353574076418148,0.0011771630370806356,False
58000,0.8,100,-187.98202028364818,-1.8798202028364819,3.1015338925348885,3.6509465404945143,0.3533080983099643,0.001156737998843262,False
59000,0.8,100,-193.104143639478,-1.9310414363947799,3.109124798985462,3.4109705134000725,0.35339028949805196,0.0011344299489506524,False
60000,0.8,100,-190.38591968687766,-1.9038591968687766,3.098194371890302,3.1032104810211076,0.35313117429774077,0.0011142061281337048,False
61000,0.8,100,-200.7616957686316,-2.007616957686316,3.0895755575242125,3.3610868010959347,0.35253160278510104,0.0010940919037199124,False
62000,0.8,100,-188.04390973667054,-1.8804390973667053,3.0945616079857947,3.477731257106147,0.3526075966207676,0.0010706638115631692,False
63000,0.8,100,-179.8028846530196,-1.798028846530196,3.080969758427511,3.300991048983663,0.3522855599744685,0.00105318588730911,False
64000,0.8,100,-195.46739540591028,-1.9546739540591027,3.0708397366266347,2.759309724084031,0.3519404572036151,0.0010378827192527244,False
65000,0.8,100,-193.56980261635647,-1.9356980261635648,3.0825460122551585,3.178492859248847,0.3518533204333138,0.0010251153254741158,False
66000,0.8,100,-188.23197863236638,-1.8823197863236638,3.0580297256070006,3.034224744644761,0.3517743346245158,0.0010121457489878543,False
67000,0.8,100,-178.55317078773456,-1.7855317078773456,3.0734307092281616,3.12433827891121,0.3517834610531499,0.0009930486593843098,False
68000,0.8,100,-188.375269656217,-1.88375269656217,3.0748070588301486,2.98009847885003,0.3516578480571264,0.0009799118079372856,False
69000,0.8,100,-187.35413351686867,-1.8735413351686867,3.0643464688058257,3.1366118264969858,0.35145430914713394,0.0009704027171276079,False
70000,0.8,100,-187.68642308708266,-1.8768642308708265,3.0412634127969946,3.6484492087677003,0.35156744658607336,0.0009583133684714902,False
71000,0.8,100,-194.52340675040355,-1.9452340675040356,3.0183490546349376,3.4100398193170705,0.3512826841272376,0.000942951438000943,False
72000,0.8,100,-195.74466444908614,-1.9574466444908614,2.9771409963620554,3.144357257086928,0.35076090535568566,0.0009306654257794323,False
73000,0.8,100,-187.60399275823954,-1.8760399275823954,2.9888499381902713,3.23891570932668,0.35052740083875794,0.0009170105456212746,False
74000,0.8,100,-209.16706337800318,-2.0916706337800317,2.960537136805767,2.914273386493744,0.3503238838197395,0.0009029345372460496,False
75000,0.8,100,-204.65610285267732,-2.046561028526773,2.9354080588855513,2.6990111563462285,0.35016288883695995,0.000888494002665482,False
76000,0.8,100,-207.67866626272536,-2.0767866626272538,2.944165800225846,2.7567934751002716,0.34989487962021026,0.0008791208791208791,False
77000,0.8,100,-215.426166769824,-2.15426166769824,2.9413730609149678,3.204461938293189,0.3497288975165674,0.0008676789587852494,False
78000,0.8,100,-215.23343168912308,-2.152334316891231,2.9159002516303785,2.6923645457652756,0.3495519073677532,0.0008525149190110827,False
79000,0.8,100,-207.88450393747127,-2.0788450393747127,2.9102428208324613,2.7531118192090576,0.3495850080910372,0.0008431703204047217,False
80000,0.8,100,-220.93539696442843,-2.2093539696442845,2.885252002813267,2.731200377818214,0.34895168876689736,0.0008336807002917883,False
81000,0.8,100,-213.3387257535457,-2.133387257535457,2.899960130028037,2.93586965948516,0.34872682386775766,0.0008274720728175424,False
82000,0.8,100,-217.08391190201897,-2.1708391190201897,2.9043299927660975,3.0783541744606313,0.34842180684575064,0.0008173273395995096,False
83000,0.8,100,-211.66612168410802,-2.1166612168410803,2.9126082389975725,3.7470106690716154,0.34813223386816355,0.0008077544426494346,False
84000,0.8,100,-203.1672282895445,-2.031672282895445,2.9091778906628503,3.642281954726482,0.3476830944433536,0.0007961783439490446,False
85000,0.8,100,-203.78958002371303,-2.03789580023713,2.877401171583826,3.3786156152335023,0.34774540956169503,0.0007855459544383347,False
