step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,0.6,150,-64.89894940168406,-0.43265966267789374,5.940545629848044,12.828067640710959,0.35240040858018384,0.3333333333333333,False
2000,0.6,150,-70.28264114768788,-0.4685509409845859,5.941921269768095,12.467724009141431,0.34717948717948716,0.14,False
3000,0.6,150,-85.19596793395152,-0.5679731195596768,5.751900747013677,10.825727152433455,0.34863013698630135,0.1125,False
4000,0.6,150,-97.08789604704678,-0.6472526403136453,5.882075525051524,11.878684099725639,0.34881930184804927,0.125,False
5000,0.6,150,-102.84723250472697,-0.6856482166981799,5.860112205258253,11.796282417575886,0.35150143973673387,0.09420289855072464,False
6000,0.6,150,-109.20196531869429,-0.7280131021246287,5.840284939067516,11.773703007378336,0.3505402160864346,0.07692307692307693,False
7000,0.6,150,-106.9777970997863,-0.7131853139985753,5.855642506646428,12.001694246789578,0.35110915234317613,0.06735751295336788,False
8000,0.6,150,-130.5306178627732,-0.8702041190851546,5.816873606073554,9.730134195408148,0.348083354772318,0.06637168141592921,False
9000,0.6,150,-117.45355208909275,-0.7830236805939517,5.794841336650915,10.145393136444023,0.34721427754261525,0.05791505791505792,False
10000,0.6,150,-122.23296417895061,-0.8148864278596707,5.796895415365626,10.239786743102739,0.34490216271884655,0.05172413793103448,False
11000,0.6,150,-123.9202709639977,-0.8261351397599846,5.785730326089929,10.169475509226235,0.3465754708142041,0.045871559633027525,False
12000,0.6,150,-128.18417129261954,-0.8545611419507969,5.800853474776318,9.972572843785885,0.3447298342066833,0.04178272980501393,False
13000,0.6,150,-125.93219147569631,-0.8395479431713088,5.789537694841622,10.184679101624605,0.3443818888272143,0.038560411311053984,False
14000,0.6,150,-133.33963153609832,-0.8889308769073222,5.776826792850188,10.083263360393431,0.34241531664212077,0.03571428571428571,False
15000,0.6,150,-143.95303518286693,-0.9596869012191128,5.745051236013667,10.115983241928816,0.3416076462903115,0.03282275711159737,False
16000,0.6,150,-158.09382683498092,-1.0539588455665394,5.39333352559592,12.19761813431462,0.34087247889683614,0.033264033264033266,False
17000,0.6,150,-154.11205941599857,-1.0274137294399905,5.403014425735631,12.576695663259471,0.33966385534858323,0.030828516377649325,False
18000,0.6,150,-165.11823156264342,-1.1007882104176228,5.386754923926161,12.433005365266125,0.34,0.02909090909090909,False
19000,0.6,150,-155.4359260452471,-1.036239506968314,5.3908143161309034,12.573995813371255,0.3395068433630241,0.027210884353741496,False
20000,0.6,150,-165.550045985174,-1.1036669732344933,5.369007598632783,12.797390617457827,0.33861232912045397,0.026016260162601626,False
21000,0.6,150,-155.82514241163022,-1.0388342827442014,5.3645704730177926,12.973927286111783,0.3382128997396473,0.024883359253499222,False
22000,0.6,150,-166.7692583125059,-1.111795055416706,5.351355513187816,12.850928611624283,0.3373358348968105,0.023529411764705882,False
23000,0.6,150,-165.67171603925158,-1.1044781069283438,5.360582066057023,12.868364019454948,0.33644314868804664,0.02269503546099291,False
24000,0.6,150,-168.2342479547905,-1.1215616530319368,5.354813451870698,12.467046198160942,0.33538236684864375,0.021709633649932156,False
25000,0.6,150,-177.9947749300824,-1.186631832867216,5.359215957366531,11.843093649059997,0.3362631014277461,0.020887728459530026,False
26000,0.6,150,-175.80344695458916,-1.172022979697261,5.3599260444749826,12.026361450315123,0.33535690195611634,0.020075282308657464,False
27000,0.6,150,-182.59660469119672,-1.2173106979413115,5.365306010268939,12.117467163799557,0.3345942228335626,0.01932367149758454,False
28000,0.6,150,-187.50203686759596,-1.2500135791173064,5.359588452592616,12.30960754017895,0.3346725148354281,0.018411967779056387,False
29000,0.6,150,-181.4129269151494,-1.2094195127676626,5.348788517536996,11.955088862153165,0.33481555263064283,0.01799775028121485,False
30000,0.6,150,-188.4383521434911,-1.2562556809566074,5.338933222371275,12.041932630842343,0.33447943886673087,0.017467248908296942,False
31000,0.6,150,-206.10590864589147,-1.3740393909726099,5.298557842201217,11.94727669595287,0.33287862656374767,0.01694915254237288,False
32000,0.6,150,-205.72358322773886,-1.3714905548515923,5.292193511709593,11.881617979403153,0.33137792103142627,0.01641025641025641,False
33000,0.6,150,-192.10979924772712,-1.2807319949848475,5.283693311303744,11.308972064213332,0.3307805320246319,0.015857284440039643,False
34000,0.6,150,-212.6098176843569,-1.4173987845623792,5.264469804443389,11.44731851680525,0.33061311167066104,0.015429122468659595,False
35000,0.6,150,-206.1016144492407,-1.374010762994938,5.267977023126191,11.796810374785817,0.3297477307556289,0.0149812734082397,False
