step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,2.0,150,50.261672838614636,0.33507781892409755,7.317526791675621,18.308406199473517,0.6041450777202072,0.17142857142857143,False
2000,2.0,150,45.32172195559177,0.30214481303727847,7.298695219099793,18.697712063229424,0.5967825635703166,0.0821917808219178,False
3000,2.0,150,86.96287097753455,0.5797524731835637,7.312951634435672,18.323339268922165,0.5844290657439446,0.05454545454545454,False
4000,2.0,150,41.355108723033425,0.27570072482022284,7.32750659408157,18.160498671974235,0.585473411154345,0.041379310344827586,False
5000,2.0,150,57.517323265116495,0.3834488217674433,7.31465499346451,18.01873331360135,0.5872851522054255,0.03508771929824561,False
6000,2.0,150,42.78615560435838,0.2852410373623892,7.319554853240205,17.881860707828583,0.5841805962433224,0.030456852791878174,False
7000,2.0,150,53.691202991387215,0.35794135327591475,7.328094469091285,17.386345480679385,0.5814743684443788,0.025974025974025976,False
8000,2.0,150,54.1554545768909,0.3610363638459393,7.331842151314117,17.355174014557868,0.5772956218519953,0.023346303501945526,False
9000,2.0,150,75.10509264043729,0.5007006176029153,7.346476062263952,17.342717930601662,0.5774130609434179,0.020905923344947737,False
10000,2.0,150,44.67009807162887,0.29780065381085913,7.346917268361959,17.52971107182739,0.5768196856906534,0.018292682926829267,False
11000,2.0,150,57.65098366901693,0.3843398911267795,7.326677312647301,17.54121930881687,0.5763778049009483,0.017191977077363897,False
12000,2.0,150,28.717232620864106,0.19144821747242738,7.324528190650353,17.7402051427977,0.5770587729111092,0.0158311345646438,False
13000,2.0,150,38.56940658829301,0.25712937725528673,7.319251136370928,17.24821528888,0.5753870583564906,0.014814814814814815,False
14000,2.0,150,64.6609646876657,0.4310730979177713,7.322160641656214,17.717129249551817,0.5753374142635888,0.013605442176870748,False
15000,2.0,150,34.833625809610695,0.2322241720640713,7.341870632617369,17.644313326312332,0.574614537444934,0.012711864406779662,False
16000,2.0,150,33.94614505730087,0.22630763371533913,7.339567533824063,17.379717869157748,0.5753742901393908,0.011904761904761904,False
