step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,3.0,150,122.08261141301469,0.8138840760867646,4.989078609055933,4.826691182381938,0.655635987590486,0.030303030303030304,False
2000,3.0,150,156.40149245848522,1.0426766163899015,5.001453495532972,4.978159833148827,0.6560411311053984,0.01818181818181818,False
3000,3.0,150,133.8603542181191,0.8924023614541274,4.971185565338211,3.9061961081913386,0.6534246575342466,0.0125,False
4000,3.0,150,131.2169262753655,0.8747795085024367,4.966233555421365,3.4406776838017032,0.6538758691733196,0.008547008547008548,False
5000,3.0,150,166.53595076521947,1.1102396717681298,4.972099925336597,3.330288996554937,0.6486820428336079,0.006944444444444444,False
6000,3.0,150,150.01947952615552,1.0001298635077034,4.9470429636465845,3.175080845770765,0.6456760466712422,0.005813953488372093,False
7000,3.0,150,138.99424644001527,0.9266283096001018,4.9614849023685705,3.4721619144374656,0.6440553266627428,0.004901960784313725,False
8000,3.0,150,128.34762557191254,0.8556508371460836,4.9656823556138505,3.1070664781869137,0.6462409886714727,0.004310344827586207,False
9000,3.0,150,143.55768202758767,0.9570512135172512,4.9602344651431425,3.1130750458553487,0.6468031568111632,0.0038910505836575876,False
10000,3.0,150,92.45200164078628,0.6163466776052419,4.923892058133302,3.008508638683475,0.6455031899567812,0.0035460992907801418,False
11000,3.0,150,165.2416145504418,1.101610763669612,4.939839647517732,3.8431052478858323,0.644440288038904,0.003257328990228013,False
12000,3.0,150,126.85941786240805,0.8457294524160537,4.966248832796846,3.027158277256471,0.6449511400651465,0.0029940119760479044,False
13000,3.0,150,156.03291535607295,1.040219435707153,4.960780737143467,2.7608411374931277,0.6427892987177458,0.00273224043715847,False
14000,3.0,150,186.34870001642284,1.2423246667761523,4.931020690859797,2.8532175876529893,0.6412915563401,0.0024752475247524753,False
15000,3.0,150,183.95572870665717,1.2263715247110478,4.95471260726914,3.059418637946528,0.6410520532893833,0.00228310502283105,False
16000,3.0,150,153.8358787321393,1.0255725248809286,4.9741626038358895,3.1603406556436786,0.6414037347070187,0.002127659574468085,False
17000,3.0,150,121.47279593613634,0.8098186395742423,4.955635564661702,3.009927058313339,0.6413287264351094,0.0019880715705765406,False
18000,3.0,150,177.45960582354016,1.1830640388236011,4.901891363866711,3.480363416256542,0.6412751101699765,0.0018975332068311196,False
