step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,1.2,100,1.5844425549108463,0.015844425549108462,9.10741786465366,28.451757107041253,0.47210743801652894,0.03125,False
2000,1.2,100,15.952797132636146,0.15952797132636146,9.2357151919557,29.450838092489313,0.47917737789203085,0.07272727272727272,False
3000,1.2,100,-13.476503858821875,-0.13476503858821876,9.180043578749007,28.637692050686283,0.4830653438248375,0.06493506493506493,False
4000,1.2,100,-24.247791786342603,-0.24247791786342604,9.173032673474863,28.66787174427594,0.47631241997439183,0.05263157894736842,False
5000,1.2,100,-11.482564860097725,-0.11482564860097724,8.87140869334613,27.64385325197742,0.4694546945469455,0.04918032786885246,False
6000,1.2,100,-47.081010862008135,-0.4708101086200813,6.0503159748756135,12.785290009720146,0.4715043641964744,0.08280254777070063,False
7000,1.2,100,-19.184510343749416,-0.19184510343749417,6.061822498759706,12.87422613120715,0.47444933920704846,0.06842105263157895,False
8000,1.2,100,-36.97459726155729,-0.3697459726155729,6.03848229262555,12.698810360734335,0.4764047833354764,0.05829596412556054,False
9000,1.2,100,-25.670420962190025,-0.25670420962190027,6.062537274188121,12.128007406061519,0.4749599817059227,0.051181102362204724,False
10000,1.2,100,-41.932828035035335,-0.41932828035035336,6.0452813239598955,11.740778846691951,0.4761071060762101,0.04482758620689655,False
11000,1.2,100,-49.60697713585946,-0.4960697713585946,6.044281298547884,11.20123222006425,0.4777434167369506,0.03951367781155015,False
12000,1.2,100,-29.79047089273741,-0.2979047089273741,6.014558863458182,11.13161168323877,0.4777453170647878,0.03591160220994475,False
13000,1.2,100,-29.393411704490383,-0.29393411704490385,6.019840971200487,11.040599412814437,0.4770060260069775,0.03350515463917526,False
14000,1.2,100,-43.73437956374065,-0.43734379563740655,6.043580574592358,11.08149529830987,0.47699668752300334,0.03132530120481928,False
15000,1.2,100,-49.53304991555879,-0.4953304991555879,6.014268451883352,11.044184279847338,0.4771978021978022,0.029545454545454545,False
16000,1.2,100,-36.87015869431604,-0.3687015869431604,6.000881100455412,11.310529031583965,0.47702702702702704,0.02826086956521739,False
17000,1.2,100,-38.46799454650611,-0.3846799454650611,5.987639644378712,11.183638552209278,0.47587334261669795,0.026915113871635612,False
18000,1.2,100,-24.07413862546655,-0.24074138625466548,5.958490574029253,10.980401153096421,0.4756048733054968,0.025145067698259187,False
19000,1.2,100,-33.01117056960963,-0.3301117056960963,5.9574565205541,10.780342902019752,0.4740263257678349,0.02411873840445269,False
20000,1.2,100,-50.22899225733394,-0.5022899225733394,5.922721913041508,10.927017119096321,0.4746216410995573,0.02264808362369338,False
21000,1.2,100,-48.06556589263902,-0.48065565892639023,5.934326333059073,11.437814884974497,0.47393969110076,0.021487603305785124,False
22000,1.2,100,-43.33683537193404,-0.43336835371934046,5.957085718631157,11.135255048342183,0.4733960409939632,0.020602218700475437,False
23000,1.2,100,-49.18410832454325,-0.4918410832454325,5.939454706958904,11.432839728060204,0.4737030571594826,0.019726858877086494,False
24000,1.2,100,-44.34882621851743,-0.4434882621851743,5.925413485110893,11.130923558575,0.47252370125691734,0.018867924528301886,False
25000,1.2,100,-53.690572926200964,-0.5369057292620096,5.899518638390748,10.646415338718375,0.47142386560158117,0.018207282913165267,False
26000,1.2,100,-76.53323387921074,-0.7653323387921074,5.878795841084763,10.33930532026436,0.4715569454890939,0.017591339648173207,False
27000,1.2,100,-55.66652888095625,-0.5566652888095625,5.853191392937633,10.525012361256694,0.47240550745642473,0.016645326504481434,False
28000,1.2,100,-38.86397784152438,-0.38863977841524383,5.863135059719422,10.83323961998245,0.47302019347482255,0.015990159901599015,False
29000,1.2,100,-54.370855602953554,-0.5437085560295355,5.872583859570751,10.896315221359647,0.47266526943980675,0.015312131919905771,False
30000,1.2,100,-52.040346426991825,-0.5204034642699182,5.85598637426306,11.05786800587658,0.47295580205364196,0.014755959137343927,False
31000,1.2,100,-67.87387534494219,-0.6787387534494219,5.8369248511025695,11.136312832156987,0.4737471753289911,0.014317180616740088,False
32000,1.2,100,-58.23339563987972,-0.5823339563987971,5.84908413184286,10.721069953820445,0.474206221420751,0.013742071881606765,False
33000,1.2,100,-76.74829611932499,-0.7674829611932499,5.86563408920662,11.16805603695564,0.4732700474644017,0.01331967213114754,False
34000,1.2,100,-71.65082187596265,-0.7165082187596264,5.8599784402863815,11.001947828597103,0.47329979391441385,0.012948207171314742,False
35000,1.2,100,-68.23262371243646,-0.6823262371243647,5.829700241007674,11.005369582384269,0.4730549502326403,0.012476007677543186,False
36000,1.2,100,-54.82452817926761,-0.5482452817926761,5.83053628534231,11.27185508332907,0.4730573211933803,0.012104283054003724,False
37000,1.2,100,-62.99163016618346,-0.6299163016618347,5.838739682515736,11.433477525629677,0.47226169578422356,0.011701170117011701,False
38000,1.2,100,-78.94702600838582,-0.7894702600838582,5.857402934545338,11.665224902116945,0.47193510756626245,0.01141352063213345,False
39000,1.2,100,-72.34006948257992,-0.7234006948257992,5.8793240999202965,11.158976593499451,0.4710687002722635,0.011120615911035072,False
40000,1.2,100,-73.70944565455065,-0.7370944565455065,5.896082980788878,11.143199982582722,0.47092633640909326,0.010815307820299502,False
41000,1.2,100,-72.23865404769558,-0.7223865404769557,5.846980404883627,10.751405589485113,0.47087818126949,0.010517799352750809,False
42000,1.2,100,-67.94770170328925,-0.6794770170328925,5.820341014674274,10.416453335856856,0.4708828439556123,0.01025236593059937,False
43000,1.2,100,-61.82690465956205,-0.6182690465956204,5.817408019125857,10.570639315235024,0.4707067315762968,0.009992313604919293,False
44000,1.2,100,-84.8248821790716,-0.8482488217907159,5.854593917062145,10.3467166041319,0.4703841736399222,0.009723261032161555,False
45000,1.2,100,-76.62019311321833,-0.7662019311321834,5.844937542008682,10.23363294562882,0.46921983865053174,0.009502923976608187,False
46000,1.2,100,-70.84056387088366,-0.7084056387088365,5.866655954229993,10.434237079713329,0.4688537088528119,0.009259259259259259,False
47000,1.2,100,-71.94358391235457,-0.7194358391235457,5.840592687895507,10.484237449956078,0.4678927270333143,0.00906555090655509,False
48000,1.2,100,-78.94204337398077,-0.7894204337398076,5.845093625750494,10.162135727546415,0.46729694886119466,0.008904109589041096,False
49000,1.2,100,-59.03899717545005,-0.5903899717545005,5.829762247997203,10.359976170358706,0.46671297173286186,0.008730691739422432,False
50000,1.2,100,-79.02911751634376,-0.7902911751634376,5.833306410356758,10.39214090995665,0.4656353135313531,0.008552631578947369,False
51000,1.2,100,-86.00461433718989,-0.8600461433718989,5.832931298186748,10.70556115767907,0.46522679932860117,0.008381689232753063,False
52000,1.2,100,-80.86215380981002,-0.8086215380981002,5.84725150491881,11.094147398663024,0.46508122260348694,0.0082122552116235,False
53000,1.2,100,-82.20454911155802,-0.8220454911155802,5.846266039843302,11.045599444095975,0.46487096648631815,0.008034610630407911,False
54000,1.2,100,-75.78073865804384,-0.7578073865804384,5.877627892947918,10.926741187524245,0.46491680516553,0.007864488808227465,False
55000,1.2,100,-88.17030243140356,-0.8817030243140356,5.90012254455501,10.95193626808375,0.4642682972577559,0.00771055753262159,False
56000,1.2,100,-84.1861828336076,-0.841861828336076,5.891304247681169,11.575907227998139,0.4638159106820443,0.007549361207897794,False
57000,1.2,100,-82.18471736669103,-0.8218471736669103,5.852917313840649,12.094408871159896,0.4634499484190904,0.007441327990841442,False
58000,1.2,100,-84.34015018606624,-0.8434015018606624,5.857552073198028,12.107422031834902,0.4633951122336452,0.007311586051743532,False
59000,1.2,100,-73.77485318741043,-0.7377485318741043,5.851491912205751,11.832437328090808,0.46328157784305496,0.007190265486725664,False
60000,1.2,100,-100.42230800627293,-1.0042230800627292,5.824404183692772,11.801379075049136,0.46280025447480183,0.007061379684953829,False
61000,1.2,100,-87.97158966263228,-0.8797158966263229,5.792493913287752,11.415911261377044,0.46238668651062104,0.006944444444444444,False
62000,1.2,100,-91.02429050127047,-0.9102429050127047,5.777840652490244,11.471097470619847,0.4618328231066152,0.006856540084388186,False
63000,1.2,100,-92.34734962799226,-0.9234734962799226,5.788260923816764,11.568301815323082,0.461577508146256,0.00673924313115604,False
64000,1.2,100,-76.56533237636893,-0.7656533237636893,5.763296630486789,11.436726777832131,0.46130909208129844,0.006642820643842616,False
65000,1.2,100,-92.57885081162863,-0.9257885081162862,5.770458372149763,11.61060482566878,0.46092076238236557,0.006542526421741319,False
66000,1.2,100,-116.05212248770314,-1.1605212248770314,5.806985809164869,10.558737554356078,0.4605141830116434,0.0064516129032258064,False
67000,1.2,100,-84.86464661083059,-0.8486464661083059,5.803749402890307,11.215968944134147,0.4602417057963205,0.006356968215158924,False
68000,1.2,100,-91.94497128744426,-0.9194497128744427,5.8346790516855,10.928688894606077,0.45963986104158133,0.006246996636232581,False
69000,1.2,100,-81.32930276356977,-0.8132930276356977,5.872752209878798,11.266025829241846,0.45948693416253067,0.006166982922201139,False
70000,1.2,100,-103.82260338536338,-1.0382260338536338,5.827366986438176,11.236309250437886,0.4590647153321248,0.00604932526756631,False
71000,1.2,100,-120.00246037982413,-1.2000246037982414,5.810594262594365,11.083960053093163,0.45874865595303826,0.005968778696051423,False
72000,1.2,100,-105.49367615365313,-1.0549367615365313,5.790315731521296,11.211343149364726,0.4589565067904418,0.005919854280510018,False
73000,1.2,100,-94.04665934394966,-0.9404665934394966,5.717935575261631,10.971050298659566,0.4585376192158248,0.005842696629213483,False
74000,1.2,100,-91.0398405933085,-0.910398405933085,5.722467135217224,10.982272955308703,0.4580847504878729,0.005752212389380531,False
75000,1.2,100,-122.1687494825614,-1.221687494825614,5.747568212808122,10.499211159831567,0.45776207043551204,0.005699254712845244,False
76000,1.2,100,-96.42492180420001,-0.9642492180420001,5.740008436541215,10.431753805407286,0.4568477626525156,0.00560586459680897,False
77000,1.2,100,-95.12396004469502,-0.9512396004469502,5.735736980763416,10.547245428628198,0.45651096435412786,0.005534269902085994,False
78000,1.2,100,-84.32931351709506,-0.8432931351709506,5.7413762756350915,10.270362163963858,0.4562584296405998,0.005475989890480202,False
79000,1.2,100,-99.35693486174247,-0.9935693486174247,5.767012109212779,10.330753008743812,0.45635428362534924,0.005403158769742311,False
80000,1.2,100,-94.14948591713204,-0.9414948591713204,5.786475738743413,10.40071628836707,0.4555462455688044,0.0053608247422680414,False
81000,1.2,100,-90.35143008748868,-0.9035143008748868,5.779322300001649,9.882108523797227,0.45562062380649265,0.005306122448979592,False
82000,1.2,100,-109.64277044789885,-1.0964277044789885,5.759190534885586,10.063113572080212,0.45539835251210464,0.005231388329979879,False
83000,1.2,100,-88.82605521656717,-0.8882605521656717,5.7258563398029025,9.497681785350851,0.4554456675695152,0.005171042163882259,False
84000,1.2,100,-78.14010772384087,-0.7814010772384087,5.756890386347762,9.434748731364204,0.45557997078356516,0.005120126033871603,False
85000,1.2,100,-105.84473058046382,-1.0584473058046382,5.774371373557252,9.597060462694706,0.45531966517044764,0.005058365758754864,False
86000,1.2,100,-96.78195390744656,-0.9678195390744656,5.781637663171104,9.921888947570688,0.4554926740365938,0.0050038491147036184,False
87000,1.2,100,-79.15271868113469,-0.7915271868113468,5.794247326391653,10.07858907228488,0.45525121190930534,0.00494484594903005,False
88000,1.2,100,-88.49391771468406,-0.8849391771468406,5.801033229696844,10.725986737055624,0.4549854111250425,0.004885381435550545,False
89000,1.2,100,-103.77688805726532,-1.0377688805726533,5.787970802474597,10.836889072339218,0.45519214950239245,0.004838109415705247,False
90000,1.2,100,-99.63353608479085,-0.9963353608479085,5.789559247115084,11.081635180997814,0.45485060947667494,0.004793510324483776,False
91000,1.2,100,-90.12495189434426,-0.9012495189434426,5.779349582254015,10.949071934214318,0.4548781455002776,0.004746257758305951,False
