step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,0.8,50,-11.649724779936353,-0.23299449559872706,4.12447158424272,7.983691353238078,0.3935281837160752,0.07142857142857142,False
2000,0.8,50,-15.732421830874113,-0.31464843661748226,4.0497457981457075,7.151707850569481,0.4126490409538621,0.04225352112676056,False
3000,0.8,50,-30.766825940003166,-0.6153365188000633,3.845642330513454,6.243959555935417,0.4114799446749654,0.06481481481481481,False
4000,0.8,50,-38.82716784011051,-0.7765433568022102,3.829762681986269,7.212633645784568,0.4073978272115882,0.06716417910447761,False
5000,0.8,50,-44.9019921216753,-0.898039842433506,3.7775902038944995,6.510104318494733,0.40512608515915666,0.05555555555555555,False
6000,0.8,50,-44.08976588052918,-0.8817953176105836,3.742243704041528,6.976667454623718,0.40024121295658166,0.04591836734693878,False
7000,0.8,50,-44.10287197915376,-0.8820574395830753,3.767691973648045,7.303550439898872,0.39324184742511437,0.04035874439461883,False
8000,0.8,50,-47.79044334673078,-0.9558088669346156,3.697810370050461,7.090885128255162,0.3931568754034861,0.03529411764705882,False
9000,0.8,50,-43.39258308262544,-0.8678516616525088,3.675384638854128,7.029705586801064,0.3896029378012394,0.03146853146853147,False
10000,0.8,50,-42.63843545158779,-0.8527687090317557,3.660025358999021,6.827986852476679,0.38732321668215136,0.02875399361022364,False
11000,0.8,50,-35.25388469861433,-0.7050776939722866,3.6978713789541273,7.509884460566176,0.38724523339907957,0.025495750708215296,False
12000,0.8,50,-48.3597136947341,-0.9671942738946819,3.688781084593711,6.88084306845029,0.3877182420228778,0.024128686327077747,False
13000,0.8,50,-42.44988864988554,-0.8489977729977107,3.6649555807755365,7.445709203154788,0.38729150119142175,0.02195121951219512,False
14000,0.8,50,-52.369716733185356,-1.0473943346637071,3.6629344254074985,7.407283417158062,0.38673747879324333,0.020316027088036117,False
15000,0.8,50,-47.2946672883016,-0.9458933457660321,3.6728795005463506,7.190985535420657,0.3879559532002753,0.019148936170212766,False
16000,0.8,50,-37.31024656051145,-0.746204931210229,3.688155240426202,7.034635842798191,0.3890967741935484,0.018,False
17000,0.8,50,-44.03636985901974,-0.8807273971803948,3.734646248761086,6.7478989812037495,0.38833535844471445,0.016666666666666666,False
18000,0.8,50,-48.163244959350884,-0.9632648991870176,3.7704193207434993,7.587153580788141,0.38819412574575496,0.01584507042253521,False
19000,0.8,50,-42.9162596355502,-0.8583251927110039,3.776348852675902,7.840466573775627,0.38812462617584687,0.014778325123152709,False
20000,0.8,50,-41.922986295308576,-0.8384597259061715,3.797023754381935,7.728999039495702,0.3878099173553719,0.0140625,False
21000,0.8,50,-41.234991649915784,-0.8246998329983157,3.784982736503119,8.13106524895359,0.388446019092609,0.01327433628318584,False
22000,0.8,50,-40.54117819463423,-0.8108235638926845,3.786422619869545,8.22488247602221,0.3886932431797906,0.012802275960170697,False
23000,0.8,50,-44.51256603614995,-0.890251320722999,3.671991752513519,8.144721442360051,0.3885221608514078,0.012311901504787962,False
24000,0.8,50,-52.55524193662039,-1.0511048387324078,3.687257969484546,7.853700708212119,0.3882722422990879,0.011904761904761904,False
25000,0.8,50,-59.254465215470056,-1.185089304309401,2.403394228337128,4.308851849618823,0.38715808610858604,0.012531328320802004,False
26000,0.8,50,-65.47887833457528,-1.3095775666915057,2.3822130898084573,5.048414169983959,0.38626251390433813,0.012077294685990338,False
27000,0.8,50,-62.847761472062636,-1.2569552294412527,2.347044324687248,5.526954900252766,0.38428281746183574,0.011587485515643106,False
28000,0.8,50,-63.48922574982465,-1.269784514996493,2.327029221248544,6.0075971410804865,0.3834833284154618,0.01126126126126126,False
29000,0.8,50,-70.10566837551818,-1.4021133675103636,2.337649063431871,6.308707216688643,0.3818324253106862,0.010905125408942203,False
30000,0.8,50,-76.96370697727359,-1.5392741395454719,2.322704114581593,6.270374363692265,0.38101139454025956,0.010515247108307046,False
31000,0.8,50,-73.77213921055751,-1.4754427842111502,2.3267264083986676,6.410244884871666,0.38027043229201357,0.01026694045174538,False
32000,0.8,50,-61.954742482687145,-1.2390948496537428,2.3360271620733952,5.716447444563111,0.3798399586990191,0.00992063492063492,False
33000,0.8,50,-72.460380582089,-1.44920761164178,2.2994300858149566,5.5799622111256655,0.37989613314979354,0.009652509652509652,False
34000,0.8,50,-64.87805292277055,-1.297561058455411,2.3244955276804657,5.57727691358212,0.379143897996357,0.009433962264150943,False
35000,0.8,50,-72.05074495490031,-1.4410148990980063,2.338037745056892,5.454819647107017,0.3783249778826305,0.009174311926605505,False
36000,0.8,50,-72.34250850029858,-1.4468501700059715,2.3129397624726615,5.826160629978984,0.3780886315427392,0.008976660682226212,False
37000,0.8,50,-73.43773190627326,-1.468754638125465,2.275396020713596,6.124966760785995,0.37713329615170105,0.008771929824561403,False
38000,0.8,50,-80.79464158802348,-1.6158928317604697,2.253068267421793,5.493622760748635,0.37663254500529475,0.008539709649871904,False
39000,0.8,50,-70.9220527530214,-1.418441055060428,2.227885322385472,5.3707128462988445,0.37577056380135987,0.00831255195344971,False
40000,0.8,50,-82.67878264338346,-1.653575652867669,2.211086537815046,4.233186310007949,0.3746872662557066,0.008136696501220505,False
41000,0.8,50,-85.19753986697242,-1.7039507973394483,2.172567485060856,3.9792122558513783,0.37395571212883744,0.007936507936507936,False
42000,0.8,50,-70.12660491873002,-1.4025320983746006,2.2017995368434975,3.9055604268914625,0.37344602230848606,0.007704160246533128,False
43000,0.8,50,-82.01280998655653,-1.6402561997311307,2.1565094450149664,4.319985273641553,0.3725706607802678,0.007564296520423601,False
44000,0.8,50,-82.5327468268592,-1.6506549365371839,2.1158482964444314,4.267926719519656,0.37131266707311356,0.007385524372230428,False
45000,0.8,50,-82.09841035320692,-1.6419682070641384,2.1271238873137137,4.4366154420339,0.37086047151637463,0.0071633237822349575,False
46000,0.8,50,-82.12007064284761,-1.6424014128569522,2.080114589059135,4.727826139450569,0.37022994952327537,0.007017543859649123,False
47000,0.8,50,-81.69838477716756,-1.6339676955433513,2.067554289404415,4.621893955239385,0.36977760214274735,0.006891798759476223,False
48000,0.8,50,-91.1085129664971,-1.822170259329942,2.042195650230031,4.212597793380626,0.3692469743545648,0.00675219446320054,False
49000,0.8,50,-95.45790744887952,-1.9091581489775904,2.009290950286652,4.640114223103014,0.36824267430111146,0.0066844919786096255,False
50000,0.8,50,-99.58656739532474,-1.9917313479064946,1.9712536376931782,4.176679698784348,0.36765555372173625,0.006544502617801047,False
51000,0.8,50,-94.01025667824406,-1.8802051335648813,1.958586691643848,4.114797935320991,0.367302364147471,0.00643915003219575,False
