step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,1.2,50,-3.135259170125841,-0.06270518340251682,3.027568825005036,7.874839320598959,0.5082135523613963,0.23076923076923078,False
2000,1.2,50,-6.274651839396945,-0.1254930367879389,2.714952072643796,7.982029142076533,0.5033419023136246,0.2545454545454545,False
3000,1.2,50,-20.16222456414232,-0.4032444912828464,2.650375831677811,7.6907359269769735,0.4953719574905725,0.1686746987951807,False
4000,1.2,50,-31.75994396490019,-0.6351988792980038,2.613051991324751,7.542567605152699,0.4848717948717949,0.14,False
5000,1.2,50,-32.6267314168892,-0.652534628337784,2.622326796230936,8.282362493501584,0.4785112070738227,0.10218978102189781,False
6000,1.2,50,-34.60700615055198,-0.6921401230110397,2.5564165743232388,7.532358744749339,0.4767541602333162,0.08187134502923976,False
7000,1.2,50,-38.18993382156604,-0.7637986764313208,2.502046142306364,6.641799320290403,0.4769886781355683,0.07035175879396985,False
8000,1.2,50,-43.66403762242159,-0.8732807524484317,2.5575395128479825,7.182148313536234,0.47342684339209884,0.0611353711790393,False
9000,1.2,50,-47.466836456876024,-0.9493367291375204,2.5673085745421926,7.101586928186828,0.4718471046005951,0.05343511450381679,False
10000,1.2,50,-41.955781273767506,-0.8391156254753501,2.6414520074222967,7.719777520850825,0.46901742447675016,0.046511627906976744,False
11000,1.2,50,-35.05302063184588,-0.7010604126369177,2.6369308332895036,7.92880466931087,0.4689609902475619,0.041666666666666664,False
12000,1.2,50,-35.934566392866735,-0.7186913278573347,2.6788487033286597,8.31681680291529,0.46979981098032475,0.038781163434903045,False
13000,1.2,50,-32.95301327682955,-0.659060265536591,2.666502528769708,8.071425704939154,0.4695996829171621,0.03636363636363636,False
14000,1.2,50,-36.07855537209019,-0.7215711074418039,2.693146118042727,8.332711540118192,0.46841407745545577,0.03349282296650718,False
15000,1.2,50,-44.63100504947933,-0.8926201009895866,2.643529081188072,7.550127715663395,0.46751907609816457,0.03090507726269316,False
16000,1.2,50,-40.77902045056521,-0.8155804090113042,2.6359256346541917,7.410957459988832,0.465305070549578,0.029227557411273485,False
17000,1.2,50,-38.79793148241613,-0.7759586296483226,2.639519183488261,7.34512830504301,0.4641925898975199,0.0275049115913556,False
18000,1.2,50,-46.1843566146103,-0.923687132292206,2.596454542190237,7.5383346427881675,0.46286434175113095,0.0260707635009311,False
19000,1.2,50,-38.777916896361035,-0.7755583379272207,2.636047512692677,7.580014989508097,0.4623562594922977,0.024822695035460994,False
20000,1.2,50,-33.63805918151045,-0.672761183630209,2.5915835015548816,7.209748667764424,0.46260045332783845,0.023809523809523808,False
21000,1.2,50,-50.09069521366151,-1.0018139042732301,2.561268031724332,7.047360477601005,0.46213868577317563,0.02247191011235955,False
22000,1.2,50,-53.59495449146753,-1.0718990898293506,2.4834741318570117,7.274820457838307,0.4624033731553057,0.021374045801526718,False
23000,1.2,50,-42.955562774326765,-0.8591112554865353,2.52538742692396,7.514148279855183,0.460980198906908,0.02064896755162242,False
24000,1.2,50,-54.72966635429273,-1.0945933270858546,2.469968773058335,7.47367794316422,0.4584245546254561,0.019858156028368795,False
25000,1.2,50,-51.43443149306511,-1.0286886298613023,2.50737864932123,8.058979952008109,0.4567941952506596,0.01881720430107527,False
26000,1.2,50,-36.38272196243795,-0.7276544392487589,2.546099006431689,8.325239592161026,0.4570975416336241,0.017948717948717947,False
27000,1.2,50,-52.803606172940896,-1.056072123458818,2.4638546298881185,8.097831525966429,0.4570021756555594,0.017478152309612985,False
28000,1.2,50,-51.567873579172044,-1.0313574715834408,2.4798579578825186,8.358714187676886,0.45617845179813743,0.01680672268907563,False
29000,1.2,50,-50.516277830507306,-1.0103255566101461,2.5581047814612567,7.957203790968274,0.45448405786798424,0.016147635524798153,False
30000,1.2,50,-44.40052790497204,-0.8880105580994407,2.5927353403584554,8.190774336778865,0.4544205064769955,0.01560758082497213,False
31000,1.2,50,-43.10013917686738,-0.8620027835373476,2.557857639593924,7.927896582164474,0.4532632559377287,0.014925373134328358,False
32000,1.2,50,-58.08320040223869,-1.1616640080447738,2.5318826967312087,7.155862098340956,0.45333247389454684,0.01440329218106996,False
33000,1.2,50,-38.71231905699296,-0.7742463811398592,2.5053126278774838,6.685932349221067,0.4532778941444962,0.013820335636722606,False
34000,1.2,50,-46.19807495744491,-0.9239614991488981,2.4444616887791524,6.945505014091067,0.4533924019905328,0.013409961685823755,False
35000,1.2,50,-45.061820108477825,-0.9012364021695565,2.4490810447888016,6.742380432538448,0.4532535306778312,0.012927054478301015,False
36000,1.2,50,-55.83216631691236,-1.1166433263382471,2.394952039995272,6.771716033633539,0.4536596549550066,0.012658227848101266,False
37000,1.2,50,-51.97482596825319,-1.0394965193650638,2.4082671187322395,6.795802306056494,0.45320952540293347,0.012302284710017574,False
38000,1.2,50,-62.1664193307501,-1.243328386615002,2.353331099215443,6.643589444110911,0.4535950906918649,0.011945392491467578,False
39000,1.2,50,-64.28676921504102,-1.2857353843008203,2.3894740018591745,6.983565324519659,0.45336225596529284,0.011686143572621035,False
40000,1.2,50,-43.41184799677125,-0.868236959935425,2.372316274404107,6.507002757463499,0.45197390474717003,0.011484823625922888,False
41000,1.2,50,-58.26253728414566,-1.165250745682913,2.3858761827044055,6.183687771942442,0.45178980202751995,0.011226944667201283,False
42000,1.2,50,-57.597113215814765,-1.1519422643162953,2.3361344294834248,6.315986644493332,0.4502590800815304,0.0109460516028147,False
43000,1.2,50,-56.30442641806526,-1.1260885283613051,2.370839279731322,6.928897790808236,0.4502590176515733,0.010736196319018405,False
44000,1.2,50,-41.95507868510224,-0.8391015737020447,2.3613466835934553,6.793272876732718,0.45065172543135784,0.010416666666666666,False
45000,1.2,50,-54.72565376779542,-1.0945130753559085,2.355663722003892,6.082897522009038,0.4504297994269341,0.010181818181818183,False
46000,1.2,50,-59.724491610268636,-1.1944898322053727,2.2824022919543743,5.690521666529374,0.45030603322646456,0.010021474588403722,False
47000,1.2,50,-42.73968920573248,-0.8547937841146497,2.2452110592991974,5.489113933971988,0.4497761979989468,0.009831460674157303,False
48000,1.2,50,-62.747687466212696,-1.254953749324254,2.21683602403793,5.522652141326471,0.4482469708687806,0.009641873278236915,False
49000,1.2,50,-43.81381876058642,-0.8762763752117284,2.239338734729812,6.0030650474810106,0.4479166666666667,0.00945945945945946,False
50000,1.2,50,-45.80836398419193,-0.9161672796838386,2.2523741824020265,5.700310368284153,0.44797854785478547,0.009210526315789473,False
51000,1.2,50,-48.335176221031325,-0.9667035244206265,2.2368512798793647,6.236595290326086,0.44807781754939435,0.009026434558349452,False
52000,1.2,50,-53.4866139711894,-1.069732279423788,2.2393915492822014,6.391766396667262,0.44808298788107187,0.008843967150979154,False
53000,1.2,50,-71.96654748440827,-1.4393309496881654,2.2215447740102365,5.911432197383873,0.44808328468573655,0.008695652173913044,False
54000,1.2,50,-66.31881558155455,-1.326376311631091,2.1856835687658074,5.97327286502741,0.4480618674813825,0.008588957055214725,False
55000,1.2,50,-67.20078302691493,-1.3440156605382987,2.1602552809288667,5.6618821742674665,0.4480230966798523,0.008438818565400843,False
56000,1.2,50,-55.10759261566879,-1.1021518523133758,2.131727884365098,5.592430761542927,0.44710387745332697,0.00830367734282325,False
