step,T,N,E,E_per_bead,Rg,Ree,local_acceptance,pivot_acceptance,production
1000,1.0,100,-26.78923708960876,-0.26789237089608764,7.388107229111452,17.23488417474644,0.4484536082474227,0.16666666666666666,False
2000,1.0,100,-33.15892708299866,-0.33158927082998657,4.710050212059747,14.2721338896988,0.46007212776919115,0.15254237288135594,False
3000,1.0,100,-20.019652564841685,-0.20019652564841686,4.70336705961169,14.56339188416046,0.4459738472126635,0.09574468085106383,False
4000,1.0,100,-22.50031970678618,-0.2250031970678618,4.664126614801459,14.444614373033493,0.449510561566203,0.07627118644067797,False
5000,1.0,100,-23.476782488517365,-0.23476782488517364,4.649620553346506,14.559733609040526,0.4552023121387283,0.057692307692307696,False
6000,1.0,100,-23.979822995217532,-0.2397982299521753,4.6097045509292975,14.180699306977495,0.456107198075932,0.05027932960893855,False
7000,1.0,100,-28.03054103171649,-0.2803054103171649,6.107660003437659,16.504890887387063,0.4557092407298411,0.06372549019607843,False
8000,1.0,100,-43.46279348412983,-0.4346279348412983,6.1164251289555205,15.74076196161349,0.45632568925534656,0.0546218487394958,False
9000,1.0,100,-48.28196927692351,-0.48281969276923514,6.132752983911256,15.858090453293666,0.45742732890821697,0.04961832061068702,False
10000,1.0,100,-52.19628489427256,-0.5219628489427256,6.14713448661398,15.466517618715763,0.45348717420418255,0.04436860068259386,False
11000,1.0,100,-39.848144143358006,-0.39848144143358005,6.109923068469566,15.143147154663021,0.450243628185907,0.039634146341463415,False
12000,1.0,100,-38.4244252689719,-0.384244252689719,6.123826404110076,15.34088361271229,0.4478047942263081,0.036011080332409975,False
13000,1.0,100,-35.859883736950856,-0.35859883736950854,6.0730219625306345,14.989679254584178,0.44670734606545687,0.03412073490813648,False
14000,1.0,100,-35.45380864005797,-0.3545380864005797,6.074273472853898,15.093625189102179,0.444526191877575,0.031862745098039214,False
15000,1.0,100,-48.990368374636816,-0.48990368374636817,6.079352135091513,15.233218058200764,0.4460861796440107,0.028953229398663696,False
16000,1.0,100,-42.1836996979687,-0.42183699697968696,6.110054532395063,15.138634690418675,0.44823809830573985,0.027253668763102725,False
17000,1.0,100,-42.959047426779286,-0.42959047426779284,6.0652500325068575,15.636217037939693,0.4481984714303045,0.02529182879377432,False
18000,1.0,100,-31.449111804656606,-0.31449111804656604,6.052234540938971,15.693405775267346,0.4468877054343469,0.024208566108007448,False
19000,1.0,100,-49.618613530166606,-0.49618613530166605,6.043423557293288,15.443746391474871,0.4473198784722222,0.022887323943661973,False
