LAMMPS polymer data

100 atoms
99 bonds

1 atom types
1 bond types

-13.98804912 14.94334996 xlo xhi
-13.94030313 14.20458887 ylo yhi
-14.15647425 13.63002726 zlo zhi

Masses

1 1.00000000

Atoms

1 1 1 0.94050721 3.10662549 -0.30954298
2 1 1 1.74596642 2.51397760 -0.31152735
3 1 1 2.00119143 2.55217105 -1.27765438
4 1 1 2.52549061 2.07213852 -1.98098868
5 1 1 3.19450136 2.61714902 -1.47562923
6 1 1 4.03647557 3.14697195 -1.37381031
7 1 1 4.63271259 2.74276261 -0.68018488
8 1 1 4.94334996 2.99352498 0.23666988
9 1 1 4.01479848 3.36353643 0.20694316
10 1 1 3.05510215 3.31164716 -0.06926413
11 1 1 2.68319865 2.49441347 0.37098226
12 1 1 2.72104219 2.94508372 1.26287025
13 1 1 2.23288172 3.53221160 1.90861031
14 1 1 2.71227671 4.20458887 1.34461629
15 1 1 3.08526559 4.00194074 2.25005156
16 1 1 3.91035893 3.43971629 2.30595016
17 1 1 3.15965226 2.78762562 2.20003863
18 1 1 2.31080697 2.31796359 1.95738815
19 1 1 1.77486488 2.44538820 2.79197130
20 1 1 1.03721945 2.41701607 2.11737940
21 1 1 1.22509239 2.82876934 1.22566027
22 1 1 0.52972882 3.49242344 1.50140062
23 1 1 0.13750837 2.57258177 1.49402307
24 1 1 -0.03565599 2.75811001 0.52676232
25 1 1 -0.83946083 2.98090835 -0.02483417
26 1 1 -1.80537253 3.23977523 -0.02642344
27 1 1 -1.96800860 2.65182749 0.76595712
28 1 1 -1.07020070 2.21199777 0.74380305
29 1 1 -0.93274444 2.07138659 -0.23667351
30 1 1 -0.26787523 1.46617272 -0.67446923
31 1 1 -0.01062979 0.94576059 -1.48871489
32 1 1 -0.40070468 0.25498424 -0.87988847
33 1 1 -0.73700666 -0.40876111 -0.21179934
34 1 1 -1.52444168 -0.69355030 0.33486437
35 1 1 -1.22389401 0.25944734 0.29656820
36 1 1 -1.52781337 0.42790420 -0.64111795
37 1 1 -2.15529042 0.01617107 0.01975146
38 1 1 -3.12156653 0.23140413 0.16112053
39 1 1 -3.20341277 0.25875361 1.15739017
40 1 1 -2.48563880 -0.02611008 1.79272725
41 1 1 -2.68554015 -0.97093058 1.53320138
42 1 1 -3.53066129 -1.38042007 1.18956115
43 1 1 -3.98804912 -0.76264219 0.54991526
44 1 1 -3.55280123 -1.16766028 -0.25414918
45 1 1 -3.53010991 -0.50910688 -1.00634099
46 1 1 -3.53168678 -0.50432302 -2.00632831
47 1 1 -2.77732891 -0.60789175 -2.65457033
48 1 1 -3.24453112 -1.11552053 -3.37847302
49 1 1 -2.81168361 -1.57088534 -4.15647425
50 1 1 -1.91486723 -1.21320394 -3.89611991
51 1 1 -1.70411121 -1.88301744 -3.18412850
52 1 1 -1.37706928 -2.81722865 -3.04167501
53 1 1 -1.63345848 -2.83694477 -2.07530248
54 1 1 -1.70805364 -1.84547169 -2.18215140
55 1 1 -1.66208583 -2.33162979 -1.30949038
56 1 1 -1.30662196 -2.22493514 -0.38090991
57 1 1 -1.97968501 -2.34352202 0.34910604
58 1 1 -1.88722170 -1.45192676 -0.09418668
59 1 1 -1.56910223 -1.63376475 0.83626211
60 1 1 -1.25307811 -2.23984437 1.56619105
61 1 1 -2.17480188 -2.29260304 1.95043290
62 1 1 -2.92645200 -2.85103752 1.59947275
63 1 1 -3.88318806 -2.56274831 1.56016060
64 1 1 -3.52528859 -3.01705151 0.74436861
65 1 1 -3.33457133 -2.61921699 -0.15304691
66 1 1 -2.53169236 -2.23615445 -0.60982745
67 1 1 -2.86710793 -1.94086661 0.28476827
68 1 1 -2.83425023 -0.97019792 0.52293346
69 1 1 -2.48072764 -0.77669513 -0.39225966
